Accelerometer X,Accelerometer Y,Accelerometer Z
0.137,0.535,-0.105
-0.043,0.602,-0.227
-0.156,1.066,-0.215
0.074,1.242,-0.012
-0.125,1.992,-0.418
-0.012,1.102,-0.164
0.703,1.941,0.176
0.41,0.797,-0.07
0.094,0.707,-0.105
0.191,0.836,0.102
0.473,1.004,0.129
0.434,0.949,0.004
0.301,0.676,-0.008
0.145,0.777,-0.004
0.02,0.762,0.0
-0.031,0.723,0.016
-0.055,0.77,0.051
0.008,0.938,0.066
0.051,0.965,0.012
0.215,1.031,-0.047
-0.039,1.125,0.109
-0.355,1.082,-0.02
0.328,1.313,0.055
0.453,1.074,0.176
0.539,1.082,0.414
0.641,1.324,0.113
0.383,1.426,-0.004
0.129,1.215,0.031
0.07,0.926,0.066
0.031,0.695,0.102
0.063,0.559,0.031
0.148,0.563,0.008
0.195,0.625,0.012
0.141,0.613,-0.02
-0.043,0.52,-0.09
-0.16,0.898,-0.25
0.047,0.969,0.172
0.152,2.027,-0.109
-0.531,1.336,-0.23
-0.156,1.02,-0.34
0.816,1.809,0.238
0.785,1.02,0.051
0.195,0.676,-0.145
0.156,0.809,0.027
0.473,1.02,0.113
0.445,0.918,-0.004
0.273,0.816,-0.027
0.098,0.734,-0.02
-0.035,0.871,-0.008
-0.043,0.773,-0.008
-0.02,0.789,0.043
-0.023,0.914,0.004
0.074,0.926,-0.039
0.207,1.039,-0.02
-0.148,1.039,0.117
-0.184,1.047,-0.039
0.348,1.133,0.063
0.398,1.109,0.109
0.586,1.164,0.348
0.781,1.348,0.137
0.496,1.328,-0.066
0.078,1.242,-0.02
0.027,0.938,0.051
0.07,0.699,0.109
0.129,0.629,0.098
0.219,0.602,0.063
0.238,0.633,0.023
0.152,0.594,0.02
0.023,0.535,-0.094
-0.066,0.746,-0.156
-0.02,1.09,0.004
0.254,1.574,0.156
-0.301,1.477,-0.168
-0.258,1.156,-0.313
0.609,1.863,0.121
0.891,0.969,0.004
0.293,0.863,0.055
0.348,0.742,0.051
0.559,0.797,0.082
0.449,1.16,0.063
0.301,0.984,0.055
0.164,0.781,0.02
0.121,0.813,0.043
0.133,1.016,0.059
0.125,0.938,0.086
0.078,0.914,0.051
0.117,0.918,0.082
0.219,0.945,0.105
0.066,0.988,0.164
-0.051,1.039,0.094
-0.012,1.094,0.094
0.117,0.973,-0.008
0.328,0.828,-0.145
0.18,0.93,-0.074
0.313,1.34,-0.098
0.48,1.297,-0.117
0.375,1.004,-0.215
0.188,0.777,-0.203
0.207,0.805,-0.133
0.215,0.91,-0.082
0.184,0.859,-0.086
0.184,0.898,-0.109
0.152,0.93,-0.117
0.133,0.949,-0.148
0.148,0.938,-0.133
0.184,0.93,-0.105
0.152,0.934,-0.105
0.109,0.961,-0.164
0.066,0.996,-0.109
-0.008,1.012,-0.098
-0.02,0.922,-0.078
0.07,0.816,-0.176
0.309,1.184,-0.023
0.184,1.332,0.086
-0.004,0.832,-0.016
0.055,0.832,-0.043
0.086,0.918,-0.023
0.125,1.004,0.02
0.168,0.961,0.07
0.215,1.023,0.035
0.227,0.988,0.008
0.227,0.945,0.004
0.199,0.969,0.016
0.137,0.992,-0.016
0.086,0.988,-0.059
0.063,0.984,-0.051
0.102,0.988,-0.031
0.133,0.988,-0.043
0.129,0.973,-0.035
0.105,0.992,-0.047
0.09,0.992,-0.051
0.109,0.977,-0.043
0.109,0.984,-0.047
0.113,0.969,-0.043
0.086,1.004,-0.051
0.109,0.984,-0.047
0.137,0.988,-0.043
0.152,0.988,-0.039
0.156,0.98,-0.043
0.156,0.988,-0.043
0.148,0.988,-0.039
0.133,0.98,-0.035
0.121,0.969,-0.027
0.078,0.996,-0.023
0.051,1.008,-0.016
0.043,0.992,-0.039
0.102,0.957,-0.047
0.191,0.945,-0.027
0.203,0.992,-0.027
0.176,1.008,-0.031
0.137,0.988,-0.035
0.125,0.984,-0.023
0.117,0.984,-0.031
0.129,0.984,-0.027
0.137,0.984,-0.027
0.121,0.992,-0.023
0.121,0.98,-0.023
0.109,0.988,-0.035
0.113,0.984,-0.043
0.113,0.98,-0.043
0.121,0.988,-0.047
0.102,0.984,-0.047
0.109,0.988,-0.051
0.113,0.977,-0.051
0.125,0.988,-0.047
0.133,0.984,-0.047
0.125,0.984,-0.051
0.125,0.98,-0.051
0.125,0.988,-0.047
0.121,0.988,-0.031
0.125,0.98,-0.035
0.129,0.98,-0.027
0.145,0.98,-0.023
0.137,0.992,-0.02
0.133,0.98,-0.023
0.129,0.973,-0.023
0.121,0.984,-0.023
0.105,0.992,-0.02
0.082,0.996,-0.027
0.102,1.0,-0.035
0.121,0.961,-0.043
0.172,0.973,-0.027
0.188,0.988,-0.031
0.148,0.988,-0.035
0.117,0.988,-0.047
0.105,0.977,-0.047
0.094,0.977,-0.047
0.105,0.992,-0.039
0.117,0.98,-0.047
0.117,0.98,-0.047
0.098,0.988,-0.039
0.113,0.992,-0.047
0.109,0.98,-0.051
0.125,0.98,-0.051
0.129,1.0,-0.055
0.125,0.977,-0.055
0.121,0.98,-0.055
0.121,0.988,-0.047
0.102,0.984,-0.051
0.102,0.984,-0.051
0.105,0.98,-0.043
0.113,0.992,-0.043
0.129,0.973,-0.027
0.137,0.984,-0.035
0.141,0.977,-0.027
0.137,0.988,-0.027
0.129,0.984,-0.023
0.133,0.988,-0.031
0.129,0.992,-0.031
0.121,0.973,-0.043
0.105,0.984,-0.043
0.098,0.98,-0.035
0.086,0.992,-0.039
0.07,1.004,-0.039
0.086,0.992,-0.039
0.141,0.973,-0.043
0.199,0.965,-0.031
0.219,0.977,-0.027
0.184,0.98,-0.035
0.133,0.992,-0.047
0.109,0.984,-0.047
0.102,0.992,-0.051
0.09,0.984,-0.047
0.094,0.98,-0.039
0.109,0.988,-0.039
0.129,0.98,-0.031
0.129,0.977,-0.031
0.145,0.969,-0.031
0.141,0.977,-0.039
0.129,0.996,-0.031
0.129,0.992,-0.047
0.137,0.977,-0.043
0.129,0.973,-0.043
0.117,0.98,-0.051
0.121,0.984,-0.047
0.121,0.973,-0.047
0.125,0.98,-0.047
0.133,0.984,-0.043
0.148,0.98,-0.031
0.141,0.992,-0.027
0.137,0.988,-0.031
0.152,0.984,-0.027
0.141,0.977,-0.031
0.133,0.988,-0.035
0.133,0.984,-0.039
0.133,0.977,-0.043
0.133,0.988,-0.047
0.129,0.977,-0.047
0.113,0.977,-0.047
0.109,0.984,-0.051
0.121,0.988,-0.031
0.105,0.977,-0.035
0.094,1.008,-0.027
0.117,0.984,-0.031
0.145,0.977,-0.027
0.172,0.977,-0.031
0.168,0.984,-0.031
0.148,0.984,-0.035
0.125,0.988,-0.043
0.105,0.98,-0.043
0.098,0.984,-0.043
0.102,0.98,-0.043
0.109,0.992,-0.043
0.117,0.984,-0.035
0.125,0.98,-0.035
0.125,0.984,-0.039
0.133,0.977,-0.043
0.141,0.98,-0.039
0.137,0.992,-0.039
0.133,0.992,-0.043
0.129,0.988,-0.039
0.129,0.973,-0.043
0.117,0.977,-0.047
0.125,0.98,-0.039
0.125,0.984,-0.035
0.125,0.988,-0.031
0.133,0.984,-0.031
0.137,0.973,-0.027
0.141,0.984,-0.027
0.145,0.988,-0.027
0.137,0.977,-0.031
0.133,0.98,-0.031
0.129,0.984,-0.035
0.129,0.984,-0.047
0.125,0.992,-0.051
0.117,0.973,-0.051
0.109,0.988,-0.047
0.086,0.977,-0.035
0.066,0.996,-0.051
0.074,0.996,-0.051
0.117,0.973,-0.043
0.16,0.977,-0.043
0.176,0.984,-0.035
0.156,0.98,-0.039
0.125,0.98,-0.047
0.102,0.984,-0.047
0.098,0.988,-0.047
0.113,0.984,-0.043
0.117,0.984,-0.039
0.125,0.984,-0.039
0.125,0.984,-0.039
0.125,0.992,-0.035
0.129,0.984,-0.031
0.129,0.984,-0.035
0.125,0.988,-0.031
0.129,0.984,-0.027
0.129,0.984,-0.043
0.129,0.98,-0.035
0.125,0.98,-0.039
0.129,0.984,-0.027
0.117,0.984,-0.039
0.117,0.988,-0.039
0.113,0.988,-0.039
0.129,0.984,-0.035
0.133,0.984,-0.027
0.125,0.988,-0.031
0.129,0.98,-0.027
0.125,0.988,-0.031
0.125,0.98,-0.035
0.129,0.973,-0.035
0.125,0.98,-0.039
0.121,0.984,-0.035
0.113,0.988,-0.047
0.113,0.973,-0.031
0.094,0.984,-0.027
0.09,1.012,-0.027
0.125,0.988,-0.031
0.168,0.961,-0.027
0.184,0.965,-0.031
0.164,0.996,-0.031
0.129,0.984,-0.035
0.109,0.984,-0.035
0.102,0.984,-0.043
0.109,0.988,-0.043
0.125,0.977,-0.039
0.129,0.98,-0.031
0.129,0.992,-0.043
0.133,0.969,-0.047
0.133,0.98,-0.047
0.137,0.984,-0.043
0.129,0.984,-0.043
0.133,0.977,-0.039
0.129,0.977,-0.047
0.125,0.984,-0.039
0.129,0.992,-0.039
0.129,0.977,-0.035
0.125,0.984,-0.035
0.129,0.973,-0.023
0.117,0.984,-0.027
0.117,0.988,-0.031
0.129,0.98,-0.031
0.133,0.984,-0.027
0.133,0.988,-0.027
0.129,0.988,-0.043
0.141,0.98,-0.039
0.137,0.977,-0.043
0.129,0.977,-0.035
0.125,0.98,-0.039
0.117,0.992,-0.035
0.117,1.004,-0.035
0.102,0.977,-0.043
0.117,0.977,-0.035
0.141,0.984,-0.035
0.156,0.977,-0.039
0.16,0.984,-0.043
0.145,0.98,-0.043
0.129,0.984,-0.047
0.121,0.977,-0.043
0.117,0.988,-0.043
0.113,0.988,-0.043
0.121,0.98,-0.035
0.129,0.984,-0.031
0.125,0.984,-0.031
0.129,0.988,-0.039
0.145,0.992,-0.043
0.137,0.988,-0.039
0.141,0.988,-0.043
0.129,0.98,-0.047
0.125,0.973,-0.043
0.125,0.984,-0.047
0.129,0.98,-0.047
0.137,0.98,-0.043
0.129,0.984,-0.027
0.129,0.977,-0.031
0.129,0.988,-0.027
0.137,0.984,-0.027
0.141,0.98,-0.027
0.145,0.98,-0.027
0.141,0.98,-0.027
0.133,1.0,-0.027
0.121,0.98,-0.031
0.125,0.988,-0.031
0.133,0.984,-0.027
0.125,0.984,-0.031
0.121,0.977,-0.031
0.121,0.988,-0.035
0.105,0.992,-0.023
0.109,0.996,-0.043
0.133,0.969,-0.035
0.16,0.973,-0.031
0.148,0.988,-0.035
0.133,0.984,-0.039
0.109,0.988,-0.047
0.105,0.988,-0.047
0.113,1.004,-0.051
0.121,0.98,-0.043
0.121,0.98,-0.047
0.125,0.98,-0.031
0.133,0.98,-0.031
0.129,0.988,-0.031
0.125,0.984,-0.031
0.129,0.984,-0.027
0.133,0.977,-0.031
0.133,0.98,-0.035
0.125,0.984,-0.043
0.113,0.984,-0.035
0.113,0.988,-0.043
0.121,0.98,-0.047
0.121,0.988,-0.047
0.117,0.984,-0.043
0.117,0.992,-0.047
0.129,0.984,-0.031
0.133,0.977,-0.035
0.141,0.98,-0.039
0.133,0.988,-0.031
0.129,0.988,-0.035
0.129,0.98,-0.027
0.133,0.984,-0.027
0.133,0.98,-0.027
0.133,0.977,-0.027
0.133,0.984,-0.023
0.117,0.98,-0.02
0.078,0.992,-0.027
0.066,0.992,-0.035
0.102,0.992,-0.043
0.152,0.969,-0.035
0.172,0.98,-0.035
0.16,0.984,-0.031
0.133,0.98,-0.035
0.113,0.98,-0.039
0.109,0.984,-0.043
0.105,0.984,-0.043
0.102,0.992,-0.031
0.113,0.984,-0.035
0.133,0.984,-0.031
0.129,0.988,-0.027
0.133,0.984,-0.027
0.137,0.988,-0.027
0.125,0.973,-0.031
0.125,0.992,-0.035
0.129,0.984,-0.043
0.125,0.988,-0.035
0.129,0.984,-0.039
0.121,0.98,-0.043
0.125,0.988,-0.043
0.125,0.977,-0.043
0.133,0.973,-0.039
0.129,0.984,-0.047
0.113,0.973,-0.047
0.109,0.984,-0.043
0.121,0.984,-0.047
0.125,0.988,-0.035
0.133,0.984,-0.035
0.152,0.988,-0.031
0.164,1.0,-0.031
0.16,0.98,-0.027
0.145,0.988,-0.031
0.105,0.988,-0.023
0.063,0.984,-0.035
0.035,0.992,-0.039
0.055,0.996,-0.027
0.117,0.973,-0.031
0.164,0.973,-0.023
0.176,0.98,-0.035
0.152,0.984,-0.039
0.113,0.992,-0.047
0.094,0.984,-0.043
0.094,0.984,-0.051
0.117,0.977,-0.047
0.125,0.996,-0.047
0.152,0.945,-0.039
0.172,0.969,-0.008
0.199,1.008,-0.004
0.191,0.996,-0.012
0.199,0.965,-0.016
0.215,0.984,0.004
0.207,0.965,-0.02
0.219,0.93,-0.02
0.25,0.949,0.016
0.277,0.953,0.0
0.316,0.941,0.0
0.246,0.992,-0.023
0.172,0.992,-0.059
0.207,0.914,-0.047
0.25,0.891,-0.027
0.293,0.816,-0.035
0.34,0.836,-0.023
0.223,0.859,0.0
0.227,0.828,-0.016
0.18,0.746,-0.027
0.172,0.762,-0.066
0.07,0.645,-0.023
0.035,0.695,-0.137
0.133,0.863,-0.242
0.184,0.887,-0.203
0.09,1.043,-0.344
0.191,1.09,-0.359
0.406,1.16,-0.438
0.492,1.176,-0.465
0.563,1.16,-0.355
0.563,1.457,-0.289
0.445,1.723,-0.246
0.16,2.168,-0.34
0.094,2.785,-0.445
0.207,2.816,-0.414
0.559,2.59,-0.16
0.875,1.129,0.16
0.621,-0.004,0.055
0.859,-0.91,0.398
-0.066,-0.387,-0.137
-0.219,-0.152,-0.168
-0.242,0.172,-0.047
-0.082,0.145,0.008
-0.031,0.031,0.016
0.137,-0.02,0.07
0.148,-0.141,0.102
0.125,-0.137,0.031
0.098,-0.023,-0.02
-0.008,0.066,0.07
-0.023,0.086,0.086
-0.043,0.195,0.023
0.672,1.129,-0.059
0.375,3.156,-0.414
0.285,3.16,-0.328
-0.047,1.813,-0.215
0.02,1.508,-0.066
0.125,1.137,-0.082
0.219,1.129,-0.078
0.207,0.664,-0.043
0.164,0.391,0.016
0.23,0.445,0.023
0.301,0.852,-0.063
0.234,1.102,-0.121
0.148,1.035,-0.098
0.168,0.914,-0.082
0.191,0.953,-0.047
0.285,0.879,-0.02
0.328,0.941,-0.07
0.277,0.996,-0.035
0.285,0.953,-0.012
0.309,0.883,0.027
0.324,0.773,-0.004
0.27,0.711,-0.02
0.09,0.754,-0.039
0.133,0.703,-0.07
0.008,0.723,-0.109
0.027,0.586,-0.066
-0.027,0.551,-0.141
-0.039,0.836,-0.215
0.156,0.973,-0.27
0.445,1.152,-0.301
0.555,1.242,-0.285
0.492,1.547,-0.363
0.371,2.105,-0.348
0.059,2.434,-0.371
-0.047,2.766,-0.418
0.242,2.957,-0.418
0.676,2.359,-0.055
0.906,1.219,0.027
0.469,0.094,0.117
0.813,-0.406,0.129
-0.141,-0.469,0.051
-0.551,-0.34,-0.102
-0.332,0.16,-0.008
0.082,0.242,0.102
0.207,0.066,0.023
0.156,-0.02,0.016
0.059,-0.121,0.023
0.066,-0.211,-0.051
0.031,-0.145,-0.012
-0.004,0.0,0.0
-0.078,0.09,0.027
0.18,0.324,0.133
0.73,3.488,0.145
1.695,5.32,0.098
-0.141,2.945,-0.156
-0.199,1.641,-0.16
0.031,1.227,-0.238
0.352,0.926,-0.121
0.363,0.949,0.023
0.219,0.645,0.09
0.047,0.508,-0.008
0.137,0.625,-0.02
0.234,0.992,-0.016
0.223,1.07,0.0
0.16,0.949,0.008
0.242,0.895,0.027
0.277,0.941,0.012
0.336,0.934,0.008
0.352,0.93,0.023
0.313,0.871,0.039
0.242,0.828,0.008
0.289,0.824,0.016
0.215,0.777,0.027
0.102,0.727,-0.047
0.031,0.656,-0.031
0.016,0.625,-0.117
-0.098,0.695,-0.25
-0.027,0.793,-0.176
0.043,0.891,-0.203
0.332,1.082,-0.223
0.633,1.324,-0.234
0.734,1.387,-0.273
0.477,1.938,-0.23
0.184,2.395,-0.316
-0.008,2.82,-0.438
0.066,3.004,-0.367
0.504,2.66,-0.148
0.895,1.184,0.109
0.617,0.164,0.023
0.813,-0.523,0.441
-0.078,-0.488,-0.094
-0.113,-0.148,-0.129
-0.148,0.168,-0.109
0.066,0.105,0.023
0.035,0.082,0.035
0.035,-0.008,0.016
0.035,-0.07,0.027
0.035,-0.125,0.02
0.012,-0.082,-0.051
-0.066,-0.023,0.027
-0.063,0.094,0.066
-0.211,0.109,0.055
0.414,0.852,-0.309
-0.082,2.742,-0.328
1.125,4.469,0.164
-0.078,2.016,-0.195
-0.254,1.652,-0.297
0.09,1.027,-0.176
0.301,0.895,-0.105
0.27,0.512,-0.055
0.105,0.391,-0.039
0.023,0.441,-0.055
0.211,0.887,0.0
0.309,1.262,-0.008
0.211,1.02,-0.129
0.121,0.879,-0.152
0.059,0.93,-0.055
0.02,1.039,-0.086
0.055,1.047,-0.055
0.121,0.973,-0.027
0.145,0.945,-0.031
0.129,0.934,-0.07
0.125,0.957,-0.051
0.172,0.992,-0.035
0.129,1.004,-0.063
0.082,1.004,-0.078
0.059,1.0,-0.09
0.109,0.969,-0.066
0.105,1.0,-0.07
0.086,0.961,-0.086
0.082,0.965,-0.082
0.074,0.992,-0.074
0.043,1.0,-0.082
0.039,1.016,-0.078
0.051,0.988,-0.082
0.059,0.977,-0.086
0.086,0.988,-0.078
0.09,0.977,-0.078
0.063,0.984,-0.082
0.047,1.0,-0.09
0.035,1.023,-0.074
0.039,1.0,-0.082
0.09,0.949,-0.078
0.113,0.973,-0.082
0.109,1.012,-0.078
0.074,0.992,-0.086
0.035,0.996,-0.074
0.004,0.988,-0.086
0.051,0.969,-0.094
0.102,0.98,-0.082
0.141,0.969,-0.082
0.137,0.988,-0.078
0.078,0.988,-0.082
0.043,0.992,-0.086
0.027,1.012,-0.098
0.047,1.004,-0.078
0.059,0.984,-0.07
0.063,0.969,-0.063
0.086,0.98,-0.055
0.086,1.0,-0.063
0.074,0.992,-0.059
0.086,0.988,-0.07
0.102,0.988,-0.051
0.074,0.988,-0.055
0.0,1.004,-0.078
-0.02,0.996,-0.109
0.016,0.996,-0.102
0.086,0.973,-0.086
0.129,0.961,-0.074
0.148,0.965,-0.078
0.121,1.008,-0.078
0.086,1.0,-0.082
0.074,0.992,-0.086
0.082,1.0,-0.082
0.082,0.988,-0.078
0.082,0.98,-0.082
0.09,0.992,-0.07
0.078,0.988,-0.074
0.051,0.973,-0.078
0.066,0.992,-0.07
0.074,0.988,-0.078
0.078,1.0,-0.07
0.07,0.988,-0.063
0.07,0.98,-0.051
0.066,0.996,-0.055
0.074,0.98,-0.051
0.074,0.977,-0.066
0.09,0.988,-0.059
0.117,1.0,-0.074
0.121,0.988,-0.063
0.113,0.98,-0.07
0.098,0.98,-0.07
0.066,0.992,-0.082
0.07,0.992,-0.082
0.078,0.984,-0.078
0.07,0.977,-0.082
0.063,0.992,-0.082
0.094,0.988,-0.074
0.094,0.988,-0.074
0.109,0.977,-0.07
0.094,0.973,-0.078
0.082,0.988,-0.074
0.098,0.992,-0.078
0.094,1.004,-0.074
0.086,1.0,-0.063
0.082,0.992,-0.055
0.066,0.996,-0.047
0.059,0.984,-0.051
0.066,0.977,-0.055
0.059,0.98,-0.059
0.07,0.992,-0.059
0.086,0.992,-0.063
0.086,0.988,-0.066
0.09,0.98,-0.066
0.082,0.988,-0.074
0.078,0.988,-0.074
0.074,0.992,-0.07
0.063,0.984,-0.066
0.059,1.0,-0.063
0.07,0.977,-0.059
0.098,0.988,-0.051
0.102,0.996,-0.055
0.105,0.988,-0.051
0.074,0.965,-0.063
0.059,0.98,-0.074
0.063,1.0,-0.063
0.086,0.992,-0.078
0.078,0.973,-0.082
0.109,0.992,-0.09
0.121,0.973,-0.082
0.09,0.984,-0.082
0.039,1.004,-0.066
0.059,0.988,-0.063
0.078,0.988,-0.059
0.102,0.992,-0.055
0.121,0.992,-0.055
0.137,0.977,-0.066
0.105,1.0,-0.066
0.074,0.98,-0.074
0.066,0.98,-0.078
0.082,0.984,-0.066
0.094,0.992,-0.066
0.098,0.984,-0.063
0.102,0.984,-0.066
0.094,0.984,-0.066
0.086,0.98,-0.07
0.086,0.988,-0.074
0.082,0.996,-0.078
0.074,0.992,-0.078
0.098,0.98,-0.063
0.09,0.992,-0.066
0.07,0.988,-0.074
0.059,0.988,-0.082
0.082,0.992,-0.074
0.113,0.973,-0.059
0.145,0.977,-0.035
0.117,0.973,-0.035
0.082,0.961,-0.059
0.063,1.012,-0.055
0.043,1.016,-0.074
0.059,0.992,-0.074
0.098,0.953,-0.07
0.141,0.977,-0.059
0.145,1.0,-0.074
0.113,0.988,-0.082
0.09,1.0,-0.074
0.07,0.984,-0.082
0.086,0.984,-0.074
0.113,0.977,-0.07
0.125,0.977,-0.07
0.113,0.996,-0.066
0.094,0.996,-0.063
0.094,0.984,-0.055
0.094,0.992,-0.055
0.094,0.98,-0.055
0.09,0.984,-0.051
0.082,0.992,-0.063
0.063,0.992,-0.066
0.063,0.988,-0.078
0.074,0.984,-0.078
0.086,0.977,-0.074
0.094,0.977,-0.074
0.098,0.988,-0.074
0.094,0.984,-0.07
0.09,0.992,-0.066
0.098,0.992,-0.066
0.102,0.984,-0.066
0.105,0.984,-0.063
0.105,0.977,-0.066
0.094,0.973,-0.07
0.094,0.98,-0.066
0.09,0.996,-0.066
0.09,0.984,-0.07
0.094,1.0,-0.074
0.098,0.992,-0.066
0.105,0.988,-0.074
0.102,0.984,-0.063
0.082,0.98,-0.066
0.078,0.988,-0.074
0.078,0.992,-0.066
0.09,0.984,-0.07
0.094,0.984,-0.059
0.113,0.977,-0.07
0.129,0.988,-0.066
0.137,0.988,-0.074
0.129,0.984,-0.066
0.09,0.984,-0.066
0.063,0.996,-0.051
0.039,1.02,-0.051
0.051,0.98,-0.055
0.082,0.973,-0.055
0.141,0.965,-0.063
0.184,0.988,-0.063
0.207,0.992,-0.066
0.176,0.973,-0.074
0.148,0.98,-0.082
0.105,0.992,-0.059
0.078,0.988,-0.059
0.063,0.988,-0.059
0.051,0.98,-0.055
0.059,0.984,-0.051
0.074,0.98,-0.055
0.09,0.992,-0.055
0.113,0.996,-0.063
0.121,0.98,-0.055
0.121,0.984,-0.063
0.117,0.984,-0.063
0.105,0.984,-0.074
0.094,0.988,-0.074
0.094,0.988,-0.07
0.098,0.988,-0.07
0.102,0.992,-0.066
0.098,0.98,-0.063
0.098,0.992,-0.063
0.098,0.988,-0.063
0.098,0.984,-0.059
0.094,0.988,-0.063
0.094,0.988,-0.07
0.098,1.0,-0.063
0.098,0.984,-0.066
0.094,0.984,-0.063
0.094,0.988,-0.055
0.09,0.988,-0.059
0.098,0.988,-0.055
0.102,0.984,-0.059
0.102,0.992,-0.055
0.094,0.992,-0.055
0.094,0.984,-0.055
0.09,0.992,-0.063
0.102,0.984,-0.051
0.102,0.984,-0.055
0.098,0.984,-0.059
0.094,0.988,-0.059
0.102,0.988,-0.055
0.105,0.988,-0.059
0.102,0.984,-0.059
0.098,0.988,-0.063
0.105,0.992,-0.059
0.102,0.984,-0.063
0.109,0.98,-0.055
0.102,0.988,-0.059
0.098,0.984,-0.055
0.094,0.988,-0.051
0.102,0.988,-0.059
0.102,0.984,-0.059
0.105,0.984,-0.055
0.121,0.98,-0.063
0.098,0.988,-0.055
0.102,1.004,-0.059
0.102,0.98,-0.063
0.105,0.977,-0.055
0.102,0.984,-0.063
0.102,0.988,-0.059
0.105,0.98,-0.055
0.109,0.98,-0.059
0.109,0.98,-0.059
0.105,0.98,-0.063
0.098,0.988,-0.059
0.102,0.984,-0.055
0.098,0.984,-0.059
0.098,0.988,-0.055
0.102,0.988,-0.059
0.105,0.988,-0.055
0.113,1.0,-0.059
0.098,0.988,-0.059
0.098,0.984,-0.063
0.102,0.988,-0.051
0.113,0.984,-0.059
0.121,0.973,-0.051
0.125,0.98,-0.051
0.113,0.984,-0.051
0.102,0.988,-0.055
0.105,0.973,-0.051
0.109,0.98,-0.055
0.113,0.98,-0.055
0.113,0.984,-0.055
0.117,0.984,-0.051
0.102,0.988,-0.051
0.105,1.0,-0.063
0.105,0.984,-0.055
0.109,0.988,-0.051
0.105,0.988,-0.055
0.113,0.984,-0.051
0.109,0.98,-0.059
0.109,0.984,-0.055
0.105,0.992,-0.059
0.113,0.98,-0.055
0.109,0.988,-0.051
0.109,0.98,-0.055
0.105,0.988,-0.051
0.105,0.984,-0.055
0.098,0.984,-0.055
0.109,0.992,-0.051
0.113,0.992,-0.059
0.113,0.992,-0.051
0.117,0.98,-0.055
0.113,0.98,-0.055
0.109,0.98,-0.055
0.102,0.988,-0.051
0.102,0.988,-0.059
0.109,0.988,-0.051
0.117,0.984,-0.051
0.117,0.98,-0.055
0.117,0.984,-0.047
0.121,0.984,-0.055
0.113,0.988,-0.051
0.121,0.996,-0.051
0.125,0.98,-0.051
0.113,0.996,-0.059
0.098,0.98,-0.063
0.074,0.992,-0.07
0.051,0.98,-0.078
0.066,0.992,-0.066
0.09,0.984,-0.066
0.102,0.98,-0.066
0.121,0.988,-0.059
0.141,0.984,-0.059
0.137,0.98,-0.059
0.125,0.988,-0.055
0.129,0.992,-0.059
0.117,0.98,-0.066
0.094,0.98,-0.063
0.09,0.984,-0.066
0.102,0.992,-0.066
0.102,0.984,-0.066
0.105,0.984,-0.059
0.113,0.988,-0.055
0.113,0.988,-0.063
0.109,0.973,-0.055
0.109,0.984,-0.059
0.105,0.98,-0.066
0.098,0.992,-0.066
0.105,0.973,-0.066
0.113,0.984,-0.066
0.113,0.988,-0.063
0.117,0.984,-0.063
0.105,0.984,-0.07
0.098,0.984,-0.07
0.094,1.004,-0.07
0.109,0.992,-0.07
0.105,0.98,-0.063
0.102,0.992,-0.066
0.094,0.992,-0.07
0.078,0.988,-0.07
0.078,0.98,-0.078
0.086,0.988,-0.074
0.102,0.988,-0.063
0.109,0.984,-0.066
0.102,0.98,-0.059
0.109,0.992,-0.07
0.121,0.98,-0.066
0.121,0.988,-0.063
0.105,0.988,-0.07
0.094,0.996,-0.066
0.082,0.988,-0.066
0.082,0.984,-0.066
0.082,0.992,-0.055
0.082,0.98,-0.063
0.094,0.988,-0.059
0.105,0.98,-0.059
0.109,0.98,-0.063
0.117,0.98,-0.066
0.117,0.992,-0.07
0.121,0.98,-0.063
0.121,0.98,-0.059
0.129,1.051,-0.051
0.117,0.98,-0.051
0.105,0.926,-0.059
0.086,0.945,-0.07
0.051,0.996,-0.078
0.066,0.996,-0.074
0.086,1.004,-0.066
0.102,0.984,-0.07
0.105,0.996,-0.066
0.102,0.969,-0.063
0.125,0.988,-0.051
0.125,0.984,-0.051
0.121,0.984,-0.051
0.109,0.984,-0.055
0.105,0.992,-0.059
0.109,0.977,-0.055
0.102,0.992,-0.066
0.102,0.984,-0.063
0.094,0.996,-0.059
0.098,0.988,-0.066
0.094,0.984,-0.066
0.094,0.988,-0.066
0.102,0.984,-0.066
0.102,0.992,-0.059
0.102,0.984,-0.07
0.105,0.988,-0.066
0.098,0.984,-0.07
0.094,0.984,-0.078
0.094,0.992,-0.078
0.105,0.977,-0.082
0.129,0.965,-0.066
0.133,0.984,-0.063
0.129,0.984,-0.059
0.129,0.984,-0.063
0.117,0.988,-0.055
0.109,0.984,-0.063
0.098,0.984,-0.059
0.09,0.984,-0.066
0.074,0.98,-0.082
0.066,0.984,-0.078
0.078,0.988,-0.082
0.082,0.984,-0.082
0.094,0.98,-0.078
0.105,0.984,-0.078
0.098,0.984,-0.078
0.105,0.984,-0.078
0.102,0.992,-0.078
0.117,0.977,-0.082
0.125,0.988,-0.082
0.129,0.984,-0.082
0.117,0.977,-0.086
0.109,0.992,-0.082
0.109,0.984,-0.086
0.113,0.98,-0.082
0.117,0.98,-0.078
0.109,0.98,-0.082
0.113,0.977,-0.082
0.117,0.969,-0.086
0.141,0.961,-0.09
0.16,0.961,-0.109
0.215,0.988,-0.121
