------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.4 Firmware v1.9.2 date format yyyy-MM-dd at 30 Hz  -----------
Serial Number: MOS2E28230210
Start Time 14:32:00
Start Date 2025-10-09
Epoch Period (hh:mm:ss) 00:00:00
Download Time 15:43:59
Download Date 2025-10-09
Current Memory Address: 0
Current Battery Voltage: 0     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
0.164,1.141,0.09
0.273,1.098,0.145
0.605,1.266,0.176
0.582,1.359,-0.047
0.152,1.316,0.16
0.008,1.105,0.254
-0.094,1.129,0.047
0.102,1.574,0.156
0.152,1.41,0.191
0.219,0.859,0.051
0.164,0.414,-0.02
0.117,0.219,-0.078
0.105,0.27,-0.109
0.102,0.422,-0.059
0.051,0.676,-0.008
0.102,1.074,0.066
0.297,1.711,0.117
0.742,1.402,-0.059
0.426,1.414,-0.035
-0.398,1.77,0.379
-0.477,1.051,0.098
-0.383,0.664,-0.172
-0.117,0.891,0.105
0.223,1.168,0.316
0.297,0.883,0.164
0.047,0.516,0.031
-0.051,0.535,0.051
0.094,0.633,0.137
0.289,0.711,0.125
0.262,0.875,0.105
0.18,1.07,0.047
0.309,1.043,0.148
0.57,1.277,0.125
0.605,1.266,-0.004
0.18,1.293,0.109
0.059,1.07,0.305
-0.023,1.094,0.086
0.035,1.574,0.172
0.098,1.359,0.188
0.164,0.859,0.066
0.195,0.426,-0.023
0.195,0.23,-0.098
0.156,0.277,-0.145
0.078,0.457,-0.098
0.004,0.738,0.059
0.043,1.113,0.094
0.25,1.727,0.148
0.777,1.363,-0.094
0.602,1.453,-0.043
-0.109,1.77,0.414
-0.332,1.082,0.082
-0.309,0.703,-0.145
-0.207,0.801,0.059
0.023,1.012,0.215
0.086,0.797,0.168
-0.074,0.543,0.113
-0.02,0.605,0.156
0.238,0.586,0.156
0.391,0.711,0.043
0.398,0.961,0.105
0.32,1.07,0.102
0.422,1.113,0.164
0.602,1.281,0.113
0.336,1.43,-0.027
0.105,1.352,0.32
-0.152,0.953,0.07
-0.07,1.254,0.055
0.141,1.59,0.156
0.195,1.223,0.168
0.27,0.66,0.023
0.195,0.305,-0.047
0.172,0.258,-0.117
0.125,0.379,-0.098
0.098,0.559,-0.066
0.129,0.738,0.02
0.207,1.246,0.098
0.512,1.695,0.117
0.766,1.211,-0.117
0.074,1.445,-0.063
-0.332,1.648,0.5
-0.43,0.953,-0.012
-0.238,0.727,-0.16
-0.055,0.883,0.125
0.164,1.035,0.223
0.152,0.766,0.137
-0.047,0.578,0.094
-0.051,0.613,0.137
0.16,0.637,0.152
0.34,0.719,0.074
0.363,0.957,0.098
0.277,1.066,0.113
0.512,1.184,0.227
0.637,1.285,0.105
0.313,1.344,-0.051
0.047,1.148,0.215
-0.09,1.047,0.227
0.02,1.488,0.156
0.102,1.574,0.168
0.125,1.117,0.121
0.246,0.59,-0.016
0.227,0.324,-0.047
0.207,0.211,-0.109
0.16,0.301,-0.137
0.023,0.574,-0.039
0.074,0.828,0.051
0.168,1.453,0.121
0.641,1.691,0.121
0.824,1.234,-0.105
-0.145,1.621,0.066
-0.285,1.387,0.359
-0.352,0.793,-0.18
-0.227,0.707,-0.074
-0.09,0.984,0.207
0.145,0.977,0.223
0.07,0.68,0.133
-0.082,0.563,0.098
0.023,0.621,0.156
0.27,0.652,0.094
0.359,0.813,0.082
0.355,1.078,0.098
0.355,1.031,0.152
0.609,1.262,0.18
0.547,1.258,-0.066
0.027,1.293,0.035
-0.035,1.059,0.316
-0.078,1.094,0.074
0.086,1.57,0.16
0.141,1.383,0.16
0.195,0.898,0.051
0.207,0.445,-0.039
0.207,0.238,-0.094
0.152,0.27,-0.098
0.102,0.465,-0.055
0.016,0.742,0.008
0.07,1.129,0.09
0.305,1.684,0.16
0.746,1.316,-0.098
0.469,1.402,-0.039
-0.305,1.82,0.461
-0.367,1.055,0.063
-0.215,0.676,-0.227
-0.055,0.797,0.078
0.09,1.086,0.258
0.121,0.859,0.176
-0.051,0.609,0.105
-0.059,0.609,0.137
0.184,0.586,0.18
0.324,0.672,0.074
0.328,0.914,0.066
0.281,1.078,0.078
0.48,1.137,0.141
0.578,1.309,0.16
0.434,1.305,-0.059
0.027,1.199,0.164
-0.035,1.004,0.258
0.031,1.301,0.125
0.09,1.594,0.199
0.121,1.297,0.172
0.223,0.727,-0.02
0.223,0.336,-0.07
0.215,0.207,-0.109
0.152,0.324,-0.047
0.043,0.543,0.004
-0.02,0.867,0.047
0.063,1.309,0.086
0.52,1.664,0.102
0.871,1.125,-0.125
0.035,1.496,-0.055
-0.363,1.605,0.496
-0.418,0.914,-0.102
-0.164,0.715,-0.156
0.031,0.957,0.156
0.191,1.051,0.227
0.152,0.766,0.121
-0.012,0.516,0.047
-0.031,0.613,0.098
0.16,0.652,0.164
0.242,0.734,0.098
0.141,0.988,0.055
0.242,1.051,0.152
0.625,1.195,0.172
0.574,1.328,-0.031
0.207,1.406,0.066
0.063,1.207,0.336
-0.129,0.98,0.078
0.016,1.496,0.105
0.125,1.477,0.191
0.117,1.023,0.109
0.133,0.488,-0.008
0.141,0.211,-0.094
0.137,0.23,-0.125
0.09,0.438,-0.063
0.047,0.734,0.008
0.105,1.082,0.07
0.289,1.559,0.113
0.707,1.414,-0.027
0.648,1.277,-0.023
-0.313,1.813,0.313
-0.359,1.188,0.168
-0.285,0.676,-0.27
-0.063,0.715,-0.004
0.063,1.051,0.238
0.113,0.891,0.184
-0.063,0.594,0.102
-0.105,0.621,0.125
0.07,0.633,0.176
0.246,0.656,0.102
0.293,0.938,0.09
0.316,1.117,0.047
0.566,1.133,0.207
0.66,1.309,0.148
0.336,1.238,-0.063
-0.031,1.125,0.199
-0.07,1.078,0.203
0.035,1.594,0.156
0.105,1.516,0.18
0.148,1.066,0.066
0.262,0.539,-0.039
0.23,0.301,-0.066
0.168,0.305,-0.086
0.156,0.398,-0.102
0.082,0.598,-0.055
0.117,0.906,0.039
0.195,1.461,0.059
0.586,1.66,0.039
0.961,1.098,-0.078
-0.16,1.527,-0.016
-0.355,1.527,0.496
-0.418,0.836,-0.082
-0.23,0.598,-0.098
0.02,0.848,0.16
0.152,0.949,0.199
0.082,0.711,0.121
-0.023,0.609,0.082
0.094,0.688,0.148
0.32,0.695,0.094
0.371,0.859,0.125
0.367,1.039,0.07
0.336,1.039,0.141
0.566,1.262,0.18
0.398,1.281,-0.074
-0.035,1.25,0.145
-0.035,1.051,0.262
0.043,1.227,0.023
0.176,1.59,0.168
0.164,1.297,0.18
0.219,0.766,0.047
0.164,0.375,-0.027
0.141,0.242,-0.109
0.082,0.313,-0.078
0.039,0.551,-0.027
0.074,0.805,-0.016
0.164,1.23,0.027
0.418,1.742,0.086
0.707,1.18,-0.09
-0.086,1.633,0.027
-0.324,1.488,0.527
-0.316,0.746,-0.145
-0.121,0.73,-0.086
0.02,1.063,0.258
0.074,1.012,0.23
-0.016,0.684,0.129
-0.113,0.527,0.082
-0.023,0.652,0.145
0.223,0.645,0.18
0.422,0.699,0.07
0.434,1,0.105
0.281,1.109,0.09
0.473,1.184,0.141
0.469,1.242,0.043
0.129,1.313,-0.039
0.086,1.117,0.336
0.078,1.004,0.129
0.07,1.551,0.152
0.102,1.605,0.258
0.172,1.09,0.164
0.234,0.551,0.039
0.16,0.305,-0.039
0.125,0.223,-0.117
0.086,0.387,-0.035
0.051,0.66,0
0.051,0.938,0.043
0.109,1.488,0.047
0.543,1.551,-0.012
0.758,1.117,0.027
-0.313,1.652,0.176
-0.371,1.414,0.426
-0.281,0.766,-0.156
-0.055,0.68,-0.043
0.094,1.047,0.258
0.16,0.945,0.215
0.031,0.656,0.125
-0.09,0.559,0.109
0.008,0.613,0.18
0.25,0.625,0.098
0.262,0.805,0.055
0.289,1.102,0.063
0.371,1.094,0.199
0.574,1.32,0.258
0.449,1.313,0.016
0.055,1.188,0.113
0.008,1.074,0.203
0.055,1.188,0.066
0.137,1.609,0.211
0.102,1.359,0.223
0.148,0.793,0.051
0.16,0.395,-0.047
0.148,0.215,-0.105
0.141,0.285,-0.121
0.086,0.496,-0.027
0.039,0.797,0.07
0.125,1.195,0.105
0.34,1.758,0.215
0.762,1.277,-0.07
0.406,1.355,-0.016
-0.223,1.664,0.48
-0.457,1.09,0.035
-0.25,0.68,-0.227
-0.02,0.754,0.016
0.176,1,0.191
0.129,0.746,0.145
-0.059,0.547,0.094
-0.059,0.66,0.125
0.145,0.656,0.145
0.371,0.805,0.109
0.414,1.031,0.098
0.258,1.086,0.145
0.492,1.199,0.242
0.453,1.266,0.066
0.094,1.215,-0.039
0.012,1.016,0.195
-0.008,1.188,0.145
0.008,1.77,0.195
0.051,1.559,0.211
0.156,0.879,0.055
0.219,0.387,-0.043
0.227,0.191,-0.059
0.191,0.207,-0.059
0.113,0.441,-0.063
-0.016,0.695,-0.027
0.059,1.129,0.047
0.324,1.668,0.105
0.773,1.34,-0.094
0.469,1.473,0.008
-0.359,1.832,0.465
-0.398,1.094,0.09
-0.215,0.711,-0.16
-0.031,0.879,0.141
0.098,1.031,0.234
0.07,0.762,0.137
-0.117,0.523,0.09
-0.117,0.523,0.094
0.066,0.582,0.156
0.254,0.75,0.09
0.375,1.027,0.098
0.355,1.102,0.02
0.508,1.172,0.215
0.504,1.285,0.102
0.148,1.316,-0.008
0.047,1.16,0.336
0.02,1.082,0.086
0.129,1.59,0.141
0.133,1.578,0.313
0.059,1.02,0.16
0.043,0.543,-0.039
0.082,0.266,-0.113
0.199,0.129,-0.098
0.207,0.34,-0.047
0.066,0.688,0.02
0.031,0.941,0.09
0.227,1.523,0.188
0.672,1.625,0.156
0.703,1.266,0.031
-0.406,1.512,0.129
-0.453,1.352,0.344
-0.32,0.797,-0.141
-0.082,0.707,-0.063
0.125,1.082,0.27
0.195,1.063,0.273
0.07,0.707,0.121
-0.07,0.508,0.043
-0.031,0.605,0.125
0.195,0.672,0.168
0.297,0.777,0.113
0.301,0.992,0.137
0.25,1.043,0.133
0.453,1.125,0.203
0.457,1.145,0.098
0.188,1.203,-0.059
0.125,1.156,0.277
0,1.207,0.141
0.07,1.508,0.16
0.141,1.555,0.207
0.16,1.195,0.133
0.172,0.754,0.027
0.113,0.477,0.008
0.086,0.395,-0.027
0.09,0.414,-0.059
0.078,0.414,-0.063
0.051,0.551,-0.008
0.09,1.027,0.109
0.289,1.445,0.184
0.563,1.414,0.047
0.641,1.102,0.008
-0.34,1.492,0.09
-0.613,1.68,0.609
-0.449,0.902,-0.082
-0.074,0.668,-0.137
0.195,1.117,0.227
0.285,1.254,0.363
0.129,0.898,0.129
-0.113,0.602,0.02
-0.168,0.727,0.063
0.016,0.844,0.141
0.152,0.883,0.125
0.211,0.914,0.125
0.281,0.922,0.129
0.262,0.875,0.035
-0.102,0.688,-0.031
-0.449,1.012,-0.102
-0.113,1.422,0.133
0.137,1.441,0.063
-0.039,1.484,0.121
0.039,1.348,0
0.098,1.035,-0.063
0.07,0.844,-0.059
0.09,0.754,-0.055
0.109,0.664,-0.07
0.02,0.578,-0.145
0.098,0.582,-0.082
0.129,0.91,0.016
0.09,1.547,0.266
0.242,1.527,0.199
0.137,0.93,-0.117
0.043,0.621,-0.168
-0.035,0.742,-0.055
-0.055,0.949,0.078
0.012,1.094,0.086
0.059,1.105,0.051
0.082,1.047,0.02
0.086,0.977,0.02
0.102,0.969,0.023
0.113,0.941,0.066
0.113,0.965,0.082
0.09,1.008,0.09
0.09,1.016,0.082
0.082,1.016,0.055
0.078,1.004,0.043
0.09,0.984,0.039
0.098,0.977,0.039
0.098,0.984,0.039
0.09,0.988,0.047
0.113,0.996,0.055
0.125,0.984,0.055
0.09,0.984,0.055
0.066,0.996,0.066
0.078,0.996,0.059
0.113,0.992,0.027
0.125,0.973,0.035
0.121,0.984,0.047
0.105,0.984,0.047
0.105,0.988,0.043
0.102,0.973,0.047
0.102,0.984,0.055
0.094,0.992,0.074
0.094,0.977,0.066
0.086,0.984,0.063
0.094,0.992,0.078
0.098,0.996,0.074
0.09,0.984,0.078
0.09,0.984,0.066
0.09,0.988,0.074
0.09,0.992,0.078
0.094,0.992,0.082
0.094,0.984,0.07
0.094,0.984,0.074
0.105,0.984,0.07
0.109,0.984,0.074
0.102,0.984,0.078
0.094,0.984,0.082
0.102,0.984,0.078
0.094,0.98,0.074
0.094,0.988,0.082
0.105,1,0.074
0.102,0.977,0.078
0.102,0.973,0.082
0.098,0.98,0.078
0.102,0.98,0.082
0.102,0.984,0.086
0.105,0.977,0.086
0.102,0.988,0.086
0.098,0.98,0.082
0.109,0.984,0.082
0.105,0.98,0.082
0.094,0.984,0.082
0.105,0.98,0.078
0.109,0.984,0.082
0.105,0.977,0.082
0.105,0.996,0.086
0.094,0.984,0.086
0.105,0.977,0.086
0.109,0.973,0.086
0.109,0.988,0.086
0.109,0.98,0.086
0.109,0.98,0.09
0.113,0.984,0.086
0.109,0.984,0.086
0.109,0.988,0.09
0.113,0.984,0.086
0.105,0.984,0.086
0.102,0.98,0.086
0.094,0.984,0.086
0.102,0.988,0.086
0.105,0.996,0.086
0.105,0.984,0.086
0.105,0.98,0.086
0.105,0.98,0.086
0.105,0.988,0.082
0.105,0.977,0.086
0.109,0.977,0.086
0.105,0.98,0.086
0.109,0.973,0.082
0.105,0.98,0.086
0.109,0.988,0.086
0.105,0.984,0.086
0.098,0.98,0.086
0.109,0.98,0.09
0.105,0.984,0.086
0.105,0.996,0.09
0.105,0.98,0.086
0.102,0.98,0.086
0.105,0.988,0.09
0.098,0.984,0.09
0.105,0.98,0.086
0.105,0.98,0.086
0.102,0.984,0.09
0.105,0.984,0.086
0.102,0.98,0.086
0.105,0.98,0.086
0.113,0.98,0.086
0.098,0.984,0.094
0.102,0.98,0.09
0.102,0.984,0.086
0.102,0.988,0.086
0.098,0.984,0.086
0.105,0.984,0.086
0.105,0.98,0.086
0.105,0.984,0.086
0.105,0.984,0.086
0.098,0.984,0.086
0.098,0.984,0.086
0.102,0.984,0.086
0.109,0.984,0.09
0.098,0.984,0.09
0.117,0.984,0.086
0.109,0.984,0.086
0.102,0.977,0.094
0.102,0.984,0.09
0.109,0.984,0.086
0.102,0.988,0.09
0.102,0.98,0.086
0.102,0.984,0.09
0.105,0.977,0.086
0.105,0.984,0.086
0.102,0.984,0.09
0.102,0.988,0.086
0.105,0.984,0.09
0.109,0.98,0.086
0.102,0.98,0.086
0.113,0.984,0.086
0.109,0.98,0.086
0.105,0.98,0.086
0.105,0.988,0.086
0.113,0.992,0.086
0.105,0.988,0.086
0.109,0.984,0.082
0.109,0.98,0.09
0.113,0.98,0.086
0.117,0.977,0.086
0.109,0.969,0.086
0.109,0.984,0.086
0.117,0.984,0.086
0.109,0.977,0.086
0.109,0.984,0.09
0.121,0.977,0.082
0.113,0.98,0.082
0.113,0.984,0.086
0.109,0.973,0.086
0.109,0.988,0.086
0.113,0.984,0.082
0.117,0.98,0.09
0.113,0.984,0.086
0.109,0.988,0.086
0.109,0.984,0.086
0.109,0.984,0.082
0.109,0.984,0.086
0.113,0.984,0.094
0.102,0.984,0.086
0.098,0.984,0.094
0.113,0.984,0.086
0.098,0.98,0.098
0.102,0.98,0.09
0.113,0.98,0.09
0.109,0.992,0.086
0.109,0.984,0.09
0.109,0.988,0.09
0.109,0.984,0.09
0.113,0.98,0.086
0.105,0.98,0.086
0.109,0.98,0.09
0.109,0.977,0.086
0.109,0.977,0.09
0.113,0.98,0.086
0.113,0.977,0.082
0.125,0.977,0.086
0.113,0.98,0.086
0.109,0.984,0.09
0.105,0.984,0.09
0.105,0.992,0.09
0.098,0.984,0.09
0.102,0.984,0.09
0.102,0.98,0.094
0.105,0.98,0.098
0.105,0.977,0.098
0.109,0.984,0.094
0.102,0.984,0.094
0.105,0.984,0.094
0.102,0.98,0.09
0.102,0.98,0.094
0.113,0.984,0.09
0.102,0.98,0.094
0.102,0.98,0.105
0.105,0.984,0.098
0.102,0.992,0.09
0.105,0.988,0.094
0.109,0.98,0.09
0.109,0.98,0.098
0.105,0.977,0.094
0.102,0.984,0.094
0.102,0.98,0.102
0.125,0.988,0.098
0.137,0.98,0.094
0.117,0.98,0.098
0.102,0.98,0.098
0.094,0.98,0.098
0.102,0.98,0.094
0.113,0.98,0.105
0.117,0.984,0.098
0.113,0.988,0.09
0.105,0.98,0.094
0.109,0.984,0.098
0.102,0.98,0.102
0.105,0.988,0.094
0.109,0.977,0.09
0.117,0.98,0.094
0.125,0.98,0.098
0.121,0.98,0.098
0.113,0.98,0.094
0.113,0.977,0.086
0.121,0.98,0.09
0.113,0.984,0.086
0.113,0.984,0.094
0.117,0.98,0.086
0.125,0.988,0.086
0.117,0.98,0.086
0.117,0.984,0.09
0.125,0.98,0.094
0.121,0.973,0.09
0.117,0.98,0.086
0.121,0.98,0.094
0.125,0.973,0.094
0.125,0.977,0.098
0.129,0.98,0.09
0.125,0.984,0.086
0.129,0.98,0.086
0.125,0.977,0.098
0.129,0.98,0.09
0.125,0.984,0.09
0.125,0.988,0.09
0.121,0.984,0.086
0.125,0.973,0.09
0.125,0.973,0.09
0.121,0.98,0.094
0.125,0.98,0.086
0.129,0.984,0.09
0.125,0.973,0.09
0.125,0.98,0.09
0.121,0.977,0.09
0.121,0.98,0.086
0.129,0.977,0.086
0.113,0.977,0.09
0.121,0.98,0.09
0.121,0.984,0.094
0.113,0.988,0.086
0.113,0.98,0.094
0.125,0.98,0.09
0.117,0.98,0.09
0.117,0.98,0.094
0.117,0.977,0.09
0.121,0.98,0.094
0.125,0.977,0.094
0.117,0.973,0.094
0.109,0.98,0.09
0.117,0.98,0.086
0.121,0.973,0.086
0.113,0.977,0.09
0.113,0.988,0.09
0.109,0.98,0.094
0.113,0.988,0.098
0.105,0.988,0.094
0.109,0.977,0.09
0.105,0.98,0.094
0.109,0.977,0.098
0.105,0.984,0.098
0.109,0.984,0.094
0.109,0.98,0.09
0.105,0.984,0.094
0.105,0.984,0.094
0.109,0.977,0.09
0.105,0.984,0.094
0.102,0.984,0.098
0.105,0.984,0.098
0.098,0.977,0.094
0.098,0.996,0.098
0.105,0.98,0.094
0.105,0.973,0.102
0.102,0.98,0.105
0.105,0.984,0.102
0.102,0.98,0.105
0.109,0.969,0.102
0.105,0.98,0.105
0.098,0.98,0.102
0.098,0.984,0.109
0.105,0.984,0.109
0.105,0.973,0.109
0.102,0.977,0.109
0.094,0.98,0.113
0.098,0.98,0.113
0.098,0.992,0.113
0.098,0.98,0.105
0.098,0.984,0.105
0.098,0.98,0.109
0.09,0.984,0.105
0.102,0.98,0.105
0.094,0.988,0.109
0.086,0.996,0.109
0.043,1.016,0.117
0.008,0.996,0.125
-0.027,0.965,0.051
0.016,0.992,0.043
0.023,0.926,0.059
0.023,0.84,0.078
0.004,0.758,0.027
0.047,0.641,0.07
0.051,0.641,0.023
0.129,0.801,0.09
0.16,0.871,0.164
0.285,0.945,0.121
0.379,1.125,0.023
0.555,1.785,-0.172
0.473,3.105,0.34
0.215,2.824,0.391
-0.055,1.949,0.301
-0.305,1.285,0.199
-0.07,0.414,0.117
-0.281,-0.195,0.02
-0.234,-0.645,0
-0.203,-0.473,-0.027
-0.168,-0.066,0.008
-0.105,0.113,0.055
0.004,0.102,0.035
0.055,0.074,0.012
-0.027,0.258,0.023
-0.52,0.988,-0.23
0.238,2.82,0.246
0.949,3.172,0.516
1.289,2.652,-0.23
0.746,3.016,0.504
0.082,2.41,0.367
-0.293,1.152,0.199
-0.32,0.141,0
-0.395,-0.344,0.141
-0.168,-0.563,-0.016
-0.094,-0.359,-0.098
-0.039,-0.125,-0.02
-0.055,0.094,0.078
-0.063,0.199,0.059
-0.035,0.172,0
-0.039,0.113,0.031
-0.344,0.48,-0.012
-0.199,2.086,-0.113
1.199,3.758,1.113
1.414,2.609,-0.418
0.988,3.078,0.625
0.148,2.516,0.277
-0.246,1.891,0.355
-0.316,0.383,-0.094
-0.387,-0.082,0.066
-0.164,-0.461,-0.039
-0.004,-0.547,-0.109
-0.012,-0.219,-0.063
-0.035,0.035,0.035
-0.07,0.188,0.102
-0.105,0.219,0.074
-0.18,0.066,0.039
-0.242,0.336,-0.246
-0.465,2.004,-0.41
1.66,5.078,2.199
0.715,1.563,-0.328
0.43,1.52,0.039
0.148,1,0
-0.059,0.645,0.059
-0.23,0.395,0.039
-0.199,0.344,0.012
-0.121,0.473,-0.039
-0.07,0.742,0.004
0.055,1.004,0.078
0.223,1.102,0.094
0.211,1.219,0.102
0.137,1.313,0.09
0.023,1.262,0.082
0.047,1.09,0.082
0.059,0.926,0.078
0.078,0.828,0.074
0.066,0.746,0.016
0.059,0.82,0.027
0.039,1.031,0.051
0.059,1.23,0.078
0.094,1.16,0.086
0.094,0.988,0.07
0.039,0.934,0.051
0.047,0.945,0.078
0.074,0.938,0.082
0.078,0.953,0.07
0.066,1.004,0.07
0.086,1.047,0.086
0.078,1.02,0.082
0.051,0.988,0.07
0.047,0.965,0.07
0.063,0.961,0.066
0.07,0.98,0.074
0.082,1.02,0.082
0.082,1.004,0.074
0.078,0.992,0.066
0.07,0.984,0.066
0.066,0.977,0.07
0.078,0.984,0.074
0.078,0.988,0.059
0.066,0.988,0.066
0.078,0.992,0.082
0.094,0.992,0.074
0.094,0.977,0.063
0.078,0.977,0.07
0.07,0.988,0.066
0.082,0.992,0.066
0.086,0.992,0.07
0.082,0.988,0.066
0.082,0.977,0.066
0.09,0.992,0.07
0.09,0.988,0.078
0.09,0.988,0.082
0.09,0.988,0.078
0.094,0.984,0.074
0.094,0.988,0.082
0.09,0.984,0.082
0.086,0.988,0.086
0.078,0.988,0.086
0.086,0.984,0.082
0.09,0.988,0.078
0.094,0.988,0.082
0.09,0.984,0.082
0.09,0.984,0.078
0.086,0.977,0.082
0.09,0.992,0.082
0.086,0.992,0.082
0.09,0.988,0.082
0.09,0.984,0.078
0.094,0.984,0.082
0.09,0.984,0.086
0.09,0.984,0.086
0.086,0.984,0.086
0.078,0.992,0.082
0.078,0.984,0.078
0.086,0.984,0.078
0.086,0.984,0.086
0.082,0.988,0.082
0.09,0.984,0.086
0.082,0.984,0.082
0.086,0.992,0.082
0.082,0.992,0.082
0.078,0.988,0.086
0.09,0.988,0.078
0.094,0.992,0.082
0.09,0.98,0.082
0.09,0.98,0.082
0.09,0.992,0.078
0.082,0.992,0.078
0.078,0.988,0.074
0.09,0.984,0.074
0.09,0.98,0.07
0.082,0.988,0.078
0.082,0.984,0.07
0.082,0.984,0.07
0.09,0.996,0.07
0.082,0.992,0.063
0.09,0.984,0.066
0.09,0.992,0.063
0.09,0.988,0.066
0.086,0.988,0.066
0.09,0.984,0.07
0.086,0.984,0.066
0.09,0.988,0.07
0.094,0.992,0.063
0.09,0.98,0.066
0.09,0.98,0.066
0.098,0.98,0.066
0.094,0.984,0.063
0.094,0.988,0.063
0.09,0.996,0.07
0.094,0.988,0.066
0.094,0.984,0.063
0.098,0.984,0.063
0.09,0.984,0.07
0.09,0.988,0.07
0.09,0.98,0.07
0.086,0.984,0.066
0.09,0.988,0.07
0.094,0.98,0.074
0.09,0.984,0.07
0.094,0.992,0.07
0.09,0.988,0.07
0.09,0.984,0.066
0.09,0.984,0.074
0.09,1,0.074
0.09,0.992,0.07
0.086,0.988,0.063
0.086,0.984,0.063
0.09,0.992,0.074
0.09,0.992,0.074
0.078,0.984,0.07
0.078,0.984,0.074
0.086,0.992,0.07
0.09,0.992,0.066
0.09,0.988,0.063
0.086,0.988,0.066
0.086,0.988,0.066
0.078,0.984,0.07
0.07,0.988,0.07
0.082,0.996,0.066
0.086,0.992,0.066
0.078,0.992,0.07
0.082,0.988,0.059
0.086,0.984,0.066
0.082,0.996,0.078
0.074,0.988,0.066
0.066,0.984,0.066
0.078,0.992,0.066
0.09,0.988,0.07
0.078,0.988,0.07
0.078,0.988,0.066
0.078,0.98,0.066
0.078,0.98,0.07
0.078,0.988,0.074
0.07,1.004,0.055
0.074,0.992,0.07
0.078,0.988,0.066
0.086,0.988,0.066
0.078,0.988,0.078
0.074,0.98,0.074
0.078,0.984,0.07
0.082,0.988,0.074
0.07,0.984,0.07
0.078,0.988,0.066
0.082,0.98,0.07
0.09,0.988,0.07
0.082,0.988,0.07
0.078,0.992,0.074
0.082,0.98,0.066
0.078,1.004,0.066
0.082,0.988,0.063
0.086,0.988,0.07
0.086,0.988,0.074
0.086,0.988,0.07
0.086,0.988,0.074
0.086,0.988,0.074
0.09,0.98,0.07
0.082,0.988,0.07
0.09,0.984,0.07
0.09,0.988,0.07
0.09,0.984,0.066
0.09,0.984,0.059
0.094,0.984,0.07
0.094,0.992,0.066
0.086,1,0.055
0.086,0.988,0.066
0.082,0.984,0.07
0.086,0.992,0.074
0.105,0.98,0.055
0.094,0.984,0.07
0.09,0.98,0.074
0.09,0.984,0.07
0.086,0.984,0.074
0.09,0.988,0.07
0.094,0.984,0.078
0.09,0.992,0.082
0.09,0.98,0.07
0.086,0.988,0.082
0.09,0.98,0.082
0.09,0.996,0.078
0.09,0.992,0.082
0.086,0.988,0.078
0.082,0.988,0.078
0.09,0.984,0.082
0.09,0.98,0.082
0.09,0.988,0.086
0.094,0.98,0.082
0.09,0.988,0.078
0.086,0.988,0.086
0.09,0.992,0.086
0.09,0.984,0.082
0.094,0.98,0.086
0.09,0.988,0.086
0.094,0.988,0.082
0.098,0.996,0.078
0.094,0.984,0.078
0.086,0.984,0.082
0.09,0.988,0.086
0.094,0.988,0.078
0.086,0.98,0.082
0.094,0.984,0.086
0.09,0.988,0.082
0.086,0.988,0.086
0.094,0.984,0.082
0.09,0.992,0.082
0.09,0.992,0.086
0.09,0.98,0.082
0.09,0.98,0.086
0.09,0.984,0.086
0.09,0.992,0.086
0.09,0.984,0.086
0.082,0.992,0.086
0.09,0.992,0.09
0.094,0.977,0.082
0.09,0.984,0.086
0.086,0.984,0.09
0.086,0.984,0.086
0.086,0.988,0.086
0.09,0.988,0.086
0.09,0.98,0.086
0.09,0.984,0.086
0.094,0.984,0.09
0.09,0.984,0.09
0.09,0.984,0.09
0.09,0.996,0.09
0.094,0.992,0.086
0.09,0.98,0.09
0.09,0.98,0.09
0.094,0.984,0.09
0.09,0.98,0.086
0.09,0.988,0.09
0.094,0.98,0.094
0.09,0.98,0.086
0.09,0.984,0.086
0.09,0.984,0.086
0.09,0.984,0.086
0.09,0.984,0.086
0.09,0.988,0.086
0.094,0.984,0.086
0.09,0.996,0.086
0.094,0.988,0.082
0.086,0.988,0.086
0.09,0.984,0.086
0.098,0.984,0.082
0.094,0.984,0.078
0.09,0.992,0.086
0.086,0.984,0.086
0.086,0.984,0.082
0.09,0.988,0.082
0.094,0.992,0.082
0.09,0.973,0.086
0.09,0.992,0.086
0.09,0.984,0.078
0.09,0.988,0.086
0.098,0.996,0.082
0.102,0.977,0.086
0.102,0.98,0.086
0.102,0.984,0.086
0.105,0.992,0.082
0.109,0.988,0.086
0.098,0.969,0.09
0.105,0.98,0.09
0.098,0.98,0.086
0.102,0.98,0.086
0.102,0.988,0.094
0.102,0.992,0.09
0.102,0.992,0.094
0.098,0.988,0.09
0.094,1,0.098
0.094,1.016,0.102
0.094,0.988,0.09
0.086,0.988,0.098
0.07,0.992,0.105
0.055,1.016,0.094
0.043,1.004,0.082
0.031,1,0.082
0.027,1,0.078
0.027,1.02,0.051
-0.012,1.055,0.023
-0.082,1.098,0.02
-0.129,1.047,0.031
-0.102,0.969,-0.004
-0.031,0.977,0.031
0,0.98,0.004
0.035,0.938,-0.039
0,0.926,-0.039
-0.031,0.961,-0.02
-0.059,0.949,-0.02
-0.078,0.949,-0.039
-0.09,0.949,-0.02
-0.117,0.961,-0.008
-0.148,0.906,-0.031
-0.168,0.898,-0.047
-0.156,0.895,-0.07
-0.055,0.914,-0.074
