Accelerometer X,Accelerometer Y,Accelerometer Z
-0.461,0.973,0.23
-0.5,0.699,-0.098
-0.133,1.352,-0.055
-0.078,1.527,0.086
-0.258,0.898,0.055
-0.246,0.473,-0.039
-0.09,0.293,-0.082
0.004,0.234,-0.168
0.023,0.254,-0.23
-0.059,0.48,-0.215
-0.117,0.863,-0.152
-0.145,1.496,-0.031
0.262,1.879,-0.09
0.633,1.551,-0.215
-0.246,1.684,-0.332
-0.652,1.113,0.273
-0.695,0.723,-0.387
-0.547,0.766,-0.238
-0.438,1.082,0.051
-0.215,1.199,0.082
-0.047,0.852,-0.004
-0.047,0.477,-0.027
-0.121,0.395,0.008
-0.039,0.57,0.125
0.172,0.707,0.16
0.156,0.859,0.027
-0.027,1.047,-0.047
0.047,0.965,-0.055
0.355,1.477,-0.047
0.203,1.703,-0.047
0.344,1.805,-0.039
-0.195,1.207,0.098
-0.496,0.695,0
-0.273,0.973,-0.16
-0.109,1.645,0.066
-0.211,1.156,0.031
-0.152,0.723,0.008
-0.039,0.391,-0.109
0.059,0.301,-0.148
0.082,0.316,-0.172
0.02,0.391,-0.18
-0.098,0.574,-0.203
-0.164,1.047,-0.102
0.094,1.742,-0.066
0.633,1.723,-0.145
0.676,1.289,-0.395
-0.391,1.461,-0.125
-0.871,1.184,0.316
-0.574,0.734,-0.438
-0.27,0.793,-0.219
-0.148,1.078,0.113
-0.125,1.16,0.125
-0.102,0.754,-0.023
-0.164,0.402,-0.121
-0.141,0.516,0.078
0.004,0.715,0.23
0.148,0.824,0.113
-0.012,0.879,0.035
-0.184,0.969,-0.043
0.293,1.051,-0.09
0.473,1.543,-0.047
0.438,1.793,-0.031
0.16,1.785,0.109
-0.508,0.883,0.156
-0.551,0.805,-0.047
-0.238,1.535,0.008
-0.191,1.449,0.172
-0.262,0.844,0.102
-0.223,0.422,-0.012
-0.098,0.316,-0.082
0.027,0.309,-0.148
0.094,0.379,-0.234
0.082,0.547,-0.23
0.023,0.813,-0.176
-0.066,1.379,-0.012
0.246,1.934,0.027
0.488,1.461,-0.168
-0.277,1.637,-0.336
-0.734,1.066,0.352
-0.625,0.684,-0.371
-0.406,0.77,-0.164
-0.195,1.055,0.105
-0.141,1.133,0.145
-0.102,0.781,0.008
-0.152,0.461,-0.027
-0.285,0.477,0.035
-0.156,0.668,0.266
0.156,0.734,0.117
0.074,0.91,-0.047
-0.043,1.055,-0.184
0.281,1.121,-0.121
0.406,1.586,0.004
0.238,1.816,-0.113
0.086,1.637,0.137
-0.422,0.789,0.137
-0.418,0.801,-0.039
-0.156,1.578,0.027
-0.234,1.57,0.168
-0.23,0.871,0.063
-0.129,0.43,-0.102
0.012,0.297,-0.168
-0.031,0.363,-0.113
-0.098,0.453,-0.07
-0.117,0.414,-0.086
-0.109,0.684,-0.254
-0.027,1.348,-0.25
0.457,2.355,-0.066
0.598,1.484,-0.355
-0.227,1.27,-0.348
-0.59,0.949,0.125
-0.625,0.699,-0.25
-0.527,0.93,-0.113
-0.352,1.207,0.086
-0.141,1.168,0.07
-0.063,0.703,-0.016
-0.113,0.387,-0.047
-0.152,0.441,0.012
-0.027,0.621,0.09
0.176,0.781,0.148
0.102,0.891,-0.008
-0.07,1.023,-0.121
0.297,1.148,0.055
0.449,1.625,0.004
0.344,1.637,-0.082
0.227,1.586,-0.035
-0.379,0.98,0.055
-0.496,0.82,-0.121
-0.227,1.48,-0.102
-0.195,1.484,-0.039
-0.23,0.902,-0.047
-0.102,0.551,-0.094
0.023,0.406,-0.09
0.078,0.309,-0.113
0.074,0.301,-0.18
0.008,0.391,-0.262
-0.074,0.73,-0.215
-0.125,1.535,-0.102
0.301,2.004,-0.098
0.711,1.328,-0.379
-0.164,1.367,-0.465
-0.836,1.141,0.293
-0.785,0.895,-0.199
-0.395,0.699,-0.328
0.031,0.891,-0.098
-0.004,1.023,0.031
-0.137,0.723,0.023
-0.227,0.418,-0.078
-0.238,0.637,0.113
0.23,0.828,0.125
0.313,0.906,0.074
0.031,0.965,-0.035
-0.035,0.91,-0.223
0.301,1.457,-0.156
0.34,1.664,-0.133
0.258,1.73,-0.266
-0.211,1.121,0.039
-0.383,0.742,-0.016
-0.133,1.297,-0.078
-0.086,1.578,-0.023
-0.285,1.012,-0.02
-0.277,0.59,-0.066
-0.113,0.387,-0.09
0.051,0.25,-0.168
0.098,0.258,-0.215
0.066,0.441,-0.168
-0.035,0.645,-0.25
-0.082,1.117,-0.203
0.121,1.785,-0.207
0.508,1.629,-0.258
-0.008,1.586,-0.422
-0.457,1.457,0.109
-0.613,0.887,-0.164
-0.484,0.563,-0.367
-0.52,1.117,0.094
-0.32,1.219,0.063
-0.066,0.934,0.012
-0.078,0.527,-0.055
-0.113,0.402,-0.027
-0.105,0.566,0.063
0.063,0.703,0.105
0.219,0.816,0.117
0.023,1.043,-0.004
-0.078,1.039,-0.023
0.277,1.191,-0.055
0.305,1.512,-0.012
0.465,1.688,0.129
0.449,1.605,-0.176
-0.266,0.949,0.012
-0.332,0.727,-0.008
-0.094,1.125,0.023
-0.172,1.637,0.145
-0.332,1.098,0.043
-0.25,0.574,-0.043
-0.09,0.422,-0.086
0.027,0.375,-0.105
0.016,0.336,-0.168
-0.059,0.422,-0.102
-0.148,0.648,-0.203
-0.246,1.039,-0.133
0.234,1.715,-0.027
0.613,1.707,-0.137
0.438,1.332,-0.414
-0.594,1.512,0.035
-0.848,1.27,0.215
-0.543,0.539,-0.535
-0.32,0.73,-0.219
-0.23,1.117,0.113
-0.145,1.117,0.082
-0.055,0.711,-0.004
-0.094,0.395,-0.07
-0.117,0.461,-0.043
0.027,0.703,0.141
0.086,0.848,0.164
0.074,1.02,0.059
0.117,1.113,-0.066
0.453,1.23,-0.031
0.348,1.629,-0.008
-0.004,1.758,-0.055
-0.133,1.523,0.082
-0.469,0.785,0.082
-0.418,0.805,-0.195
-0.129,1.582,0.039
-0.117,1.25,0.039
-0.102,0.676,0.027
-0.055,0.406,-0.086
0.082,0.289,-0.102
0.105,0.27,-0.164
-0.023,0.406,-0.164
-0.195,0.652,-0.219
-0.23,1.031,-0.086
0.043,1.723,-0.156
0.617,1.707,-0.207
0.938,1.289,-0.297
-0.371,1.453,-0.277
-1.051,1.281,0.516
-0.84,0.699,-0.367
-0.371,0.566,-0.293
-0.16,0.98,0.074
-0.156,1.203,0.18
-0.113,0.898,0.055
-0.145,0.484,-0.066
-0.215,0.496,0.031
-0.043,0.695,0.203
0.23,0.805,0.188
0.219,0.895,0.035
0.063,1.051,-0.117
0.242,0.992,-0.09
0.328,1.426,0
0.168,1.734,0.102
0.285,1.719,-0.047
-0.137,1.094,0.063
-0.473,0.66,0.051
-0.227,1.098,-0.055
-0.148,1.582,0.004
-0.242,1.105,0.012
-0.152,0.672,-0.008
-0.059,0.445,-0.113
0.031,0.34,-0.121
0.063,0.359,-0.156
-0.035,0.387,-0.199
-0.145,0.617,-0.211
-0.164,1.074,-0.051
0.09,1.719,-0.016
0.555,1.832,-0.059
0.758,1.266,-0.332
-0.285,1.32,-0.215
-0.891,1.098,0.281
-0.832,0.766,-0.305
-0.441,0.711,-0.219
-0.125,0.984,0.055
-0.004,1.082,0.098
-0.027,0.789,0.031
-0.094,0.488,-0.047
-0.117,0.531,0.023
0.043,0.695,0.168
0.102,0.828,0.105
-0.113,0.969,-0.035
-0.125,1.074,-0.023
0.355,1.25,-0.047
0.32,1.602,-0.059
0.199,1.621,-0.105
-0.063,1.414,0.094
-0.488,0.867,0.109
-0.383,1.027,-0.133
-0.129,1.574,0.02
-0.203,1.211,0.031
-0.18,0.723,0.004
-0.098,0.398,-0.086
0.051,0.246,-0.105
0.117,0.203,-0.215
0.051,0.367,-0.18
-0.102,0.637,-0.234
-0.168,1.148,-0.156
0,1.902,-0.156
0.539,1.77,-0.238
0.629,1.316,-0.273
-0.305,1.293,-0.215
-0.781,1,0.18
-0.676,0.789,-0.273
-0.391,0.859,-0.113
-0.145,1.129,0.113
-0.039,1.129,0.148
-0.086,0.668,-0.02
-0.156,0.359,-0.039
-0.234,0.496,0.105
-0.055,0.586,0.238
0.133,0.766,0.07
0.086,0.949,-0.02
0.02,1.117,-0.145
0.348,1.203,-0.109
0.363,1.578,0.016
0.281,1.648,0.027
-0.016,1.555,-0.031
-0.461,0.863,0.172
-0.395,0.871,-0.063
-0.125,1.668,0.063
-0.129,1.461,0.074
-0.148,0.91,0.047
-0.168,0.523,-0.063
-0.066,0.332,-0.102
0.078,0.254,-0.172
0.086,0.332,-0.223
0.055,0.5,-0.102
-0.047,0.828,-0.191
-0.07,1.371,-0.07
0.203,2.016,-0.012
0.48,1.449,-0.203
0.164,1.109,-0.418
-0.695,1.223,0.09
-0.789,1.082,-0.012
-0.508,0.75,-0.367
-0.133,0.973,-0.055
0.004,1.152,0.129
-0.043,0.922,0.008
-0.125,0.531,-0.043
-0.191,0.367,-0.004
-0.086,0.574,0.137
0.195,0.762,0.156
0.145,0.891,0.016
-0.137,1.063,-0.098
0.176,1.043,0.023
0.395,1.523,-0.07
0.203,1.68,-0.176
0.172,1.688,-0.012
-0.465,1.027,0.215
-0.512,0.816,-0.141
-0.113,1.449,-0.059
-0.102,1.473,0
-0.246,0.949,0.035
-0.188,0.539,-0.043
-0.059,0.344,-0.125
0.055,0.305,-0.148
0.035,0.34,-0.203
-0.012,0.469,-0.184
-0.059,0.758,-0.18
-0.133,1.379,-0.121
0.258,2.027,-0.086
0.594,1.441,-0.289
0.355,1.109,-0.438
-0.488,1.156,0.039
-0.855,1.141,0.141
-0.699,0.676,-0.371
-0.23,0.813,-0.152
0.055,1.121,0.109
0.047,1.035,0.102
-0.023,0.605,-0.023
-0.141,0.426,-0.035
-0.066,0.555,0.133
0.02,0.813,0.105
0.043,0.93,0.055
-0.008,1.059,-0.121
0.48,1.23,-0.105
0.469,1.629,-0.137
0.328,1.695,-0.215
-0.109,1.48,0.172
-0.57,0.828,0.145
-0.348,0.965,-0.18
0.02,1.473,0
-0.191,1.23,0.082
-0.25,0.707,0.023
-0.141,0.328,-0.109
0.031,0.215,-0.172
0.055,0.258,-0.246
0.02,0.426,-0.203
-0.031,0.746,-0.129
-0.09,1.211,-0.07
0.195,1.734,-0.086
0.605,1.719,-0.172
0.656,1.16,-0.367
-0.367,1.332,-0.113
-0.918,1.184,0.41
-0.82,0.848,-0.328
-0.336,0.762,-0.258
-0.008,1.059,0.102
0.016,0.984,0.082
-0.051,0.664,0.023
-0.129,0.406,-0.051
-0.109,0.512,0.074
0.105,0.746,0.188
0.148,0.988,0.102
-0.063,1.105,0.027
-0.051,0.922,0.008
0.41,1.141,-0.164
0.516,1.645,-0.082
0.418,1.652,-0.027
0,1.223,0.113
-0.281,0.805,-0.027
-0.238,1.195,-0.082
-0.234,1.762,0.164
-0.328,1.293,0.137
-0.223,0.625,-0.035
-0.078,0.297,-0.145
0.086,0.188,-0.172
0.09,0.285,-0.203
0.066,0.543,-0.102
0.07,0.805,-0.203
0.078,1.289,-0.035
0.191,1.84,0
0.457,1.457,-0.117
-0.117,1.242,-0.453
-0.836,1.258,0.27
-0.832,0.953,-0.164
-0.48,0.766,-0.34
-0.172,1.055,0.102
-0.07,1.137,0.121
-0.02,0.809,0.023
-0.008,0.48,-0.039
-0.047,0.402,0.012
0.09,0.59,0.156
0.207,0.773,0.102
-0.008,0.961,-0.027
-0.109,1.07,-0.039
0.32,1.113,-0.02
0.336,1.547,-0.086
0.195,1.656,-0.195
-0.176,1.523,0.246
-0.523,0.953,0.168
-0.32,0.926,-0.234
-0.027,1.566,0.051
-0.18,1.223,0.066
-0.164,0.797,0.035
-0.09,0.34,-0.09
0.059,0.223,-0.148
0.121,0.223,-0.211
0.121,0.406,-0.168
0.113,0.695,-0.105
0.121,1.129,-0.07
0.172,1.613,-0.086
0.527,1.598,-0.086
0.262,1.094,-0.195
-0.762,1.512,-0.066
-0.996,1.453,0.625
-0.48,0.77,-0.547
-0.09,0.953,-0.07
-0.023,1.242,0.262
0.004,0.973,0.137
-0.055,0.586,0.012
-0.063,0.426,0.031
-0.074,0.449,0.027
0.004,0.637,0.168
0.156,0.719,0.043
0.07,0.922,-0.133
0.152,1.09,-0.035
0.355,1.531,0.055
0.309,1.598,0.004
0.07,1.445,-0.242
-0.227,1.137,0.172
-0.406,0.969,-0.129
-0.145,1.57,-0.012
-0.078,1.484,0.07
-0.137,0.93,0.031
-0.078,0.484,-0.082
0.063,0.234,-0.184
0.109,0.188,-0.207
0.121,0.422,-0.078
0.063,0.707,-0.07
-0.023,1.137,-0.039
0.063,1.563,-0.043
0.52,1.457,-0.184
0.098,1.477,-0.289
-0.926,1.902,0.234
-0.941,1.266,0.145
-0.395,0.438,-0.633
-0.184,1.047,0.094
-0.109,1.207,0.129
-0.035,0.766,-0.012
-0.012,0.301,-0.023
-0.195,0.348,0.074
-0.113,0.551,0.148
0.082,0.809,0.063
0.043,1.051,-0.094
0.109,1.125,-0.156
0.5,1.43,-0.051
0.551,1.645,-0.031
0.254,1.469,-0.188
-0.102,1.109,-0.031
-0.5,0.781,0.07
-0.313,1.34,0.004
-0.137,1.695,0.145
-0.184,1.086,0.012
-0.102,0.559,-0.063
0.004,0.277,-0.148
0.105,0.227,-0.156
0.094,0.383,-0.191
0.035,0.613,-0.129
0.082,0.902,-0.148
-0.008,1.414,-0.098
0.305,1.746,-0.113
0.523,1.332,-0.246
-0.227,1.387,-0.359
-0.809,1.375,0.332
-0.809,0.926,-0.211
-0.41,0.633,-0.348
-0.152,1.047,0.07
-0.059,1.066,0.109
-0.07,0.68,0
-0.109,0.418,-0.02
-0.098,0.512,0.07
0.098,0.715,0.168
0.254,0.852,0.094
0.094,1.035,-0.09
0.051,1.074,-0.074
0.375,1.289,-0.016
0.32,1.523,-0.051
0.047,1.539,-0.27
-0.262,1.168,0.223
-0.434,0.938,-0.039
-0.184,1.473,-0.066
-0.105,1.563,0.082
-0.176,1.012,0.055
-0.066,0.609,-0.043
-0.023,0.305,-0.141
0.086,0.211,-0.203
0.094,0.32,-0.227
0.039,0.566,-0.066
0.02,0.777,-0.199
0.008,1.344,-0.086
0.324,1.77,-0.059
0.527,1.371,-0.184
-0.313,1.785,-0.367
-0.676,1.266,0.383
-0.637,0.789,-0.496
-0.344,0.68,-0.301
-0.242,1.09,0.125
-0.16,1.121,0.152
-0.086,0.68,0.012
-0.133,0.348,-0.07
-0.148,0.5,0.094
0.066,0.641,0.242
0.277,0.797,0.082
0.156,0.988,-0.078
0.027,1.141,-0.113
0.387,1.352,-0.027
0.332,1.664,-0.059
0.301,1.648,-0.191
-0.191,1.188,0.051
-0.566,0.719,0.09
-0.199,1.148,-0.133
0.074,1.609,-0.004
-0.105,1.086,-0.008
-0.156,0.715,0.02
-0.09,0.371,-0.121
0.066,0.262,-0.133
0.121,0.297,-0.176
0.055,0.348,-0.266
-0.023,0.621,-0.273
0.035,1.184,-0.055
0.246,2.023,0.012
0.52,1.863,-0.215
0.047,1.398,-0.504
-0.559,1.242,-0.102
-0.629,0.977,0.078
-0.488,0.852,-0.18
-0.246,1.035,0.035
0.008,1.121,0.094
0.094,0.711,-0.043
-0.039,0.414,-0.09
-0.145,0.461,0.035
-0.074,0.555,0.129
0.102,0.684,0.066
0.219,0.883,-0.07
0.082,1.141,-0.199
0.242,1.145,-0.086
0.395,1.551,-0.082
0.441,1.602,-0.141
0.398,1.555,-0.113
-0.238,0.883,-0.008
-0.445,0.848,0.031
-0.18,1.398,-0.059
0.027,1.578,-0.012
-0.148,0.984,-0.055
-0.168,0.582,-0.07
-0.105,0.328,-0.109
0.059,0.266,-0.129
0.09,0.297,-0.199
0.086,0.406,-0.141
0.059,0.695,-0.242
0.023,1.387,-0.105
0.242,1.941,-0.09
0.496,1.508,-0.23
0.258,1.137,-0.395
-0.574,1.422,-0.168
-0.867,1.316,0.328
-0.688,0.664,-0.512
-0.289,0.75,-0.191
0.02,1.141,0.129
0.055,1.004,0.027
-0.055,0.547,-0.066
-0.164,0.293,-0.047
-0.117,0.484,0.188
0.059,0.676,0.129
0.133,0.906,-0.023
0.105,1.086,-0.109
0.047,1.145,-0.168
0.363,1.449,-0.07
0.445,1.602,-0.098
0.129,1.719,-0.313
-0.477,1.043,0.281
-0.473,0.844,-0.066
-0.152,1.414,-0.133
0.07,1.496,-0.102
-0.074,1.004,-0.016
-0.129,0.617,-0.043
-0.066,0.313,-0.133
0.02,0.156,-0.211
0.059,0.215,-0.25
0.074,0.449,-0.207
-0.012,0.68,-0.301
0.02,1.402,-0.152
0.336,1.844,-0.164
0.629,1.402,-0.336
-0.215,1.574,-0.469
-0.84,1.578,0.289
-0.758,0.973,-0.324
-0.379,0.57,-0.34
-0.242,1.063,0.078
-0.094,1.203,0.133
-0.047,0.809,0.02
-0.086,0.414,-0.039
-0.129,0.355,-0.035
0.016,0.563,0.191
0.238,0.742,0.203
0.23,0.879,0.004
-0.008,1.082,-0.188
0.156,1.043,-0.09
0.277,1.449,0.004
0.148,1.746,-0.039
0.207,1.813,0.012
-0.383,0.988,0.129
-0.484,0.703,-0.223
-0.051,1.336,-0.035
-0.047,1.484,0.031
-0.207,0.996,0.07
-0.195,0.582,-0.039
-0.098,0.285,-0.16
0.039,0.223,-0.227
0.109,0.418,-0.176
0.133,0.648,-0.105
0.164,0.871,-0.137
0.07,1.281,-0.137
0.258,1.609,-0.176
0.551,1.293,-0.25
0.035,1.328,-0.359
-0.875,1.699,0.238
-0.98,1.301,0.148
-0.414,0.559,-0.551
-0.117,0.961,0.023
-0.027,1.137,0.191
-0.055,0.859,0.035
-0.07,0.453,-0.043
-0.141,0.344,-0.023
-0.023,0.59,0.199
0.219,0.801,0.156
0.211,0.91,-0.027
0.059,1.047,-0.18
0.328,1.117,-0.074
0.367,1.531,0.004
0.238,1.621,-0.055
0.094,1.574,-0.059
-0.422,0.891,0.094
-0.383,0.852,-0.141
-0.004,1.578,-0.004
-0.109,1.48,0.039
-0.203,0.969,0.039
-0.172,0.52,-0.094
-0.035,0.324,-0.137
0.063,0.242,-0.18
0.082,0.352,-0.203
0.059,0.535,-0.152
0.059,0.77,-0.184
0.027,1.484,-0.09
0.34,1.723,-0.098
0.504,1.355,-0.281
-0.313,1.535,-0.41
-0.719,1.305,0.422
-0.703,0.867,-0.313
-0.41,0.836,-0.258
-0.238,1.125,0.098
-0.047,1.199,0.094
-0.027,0.789,-0.047
-0.07,0.441,-0.035
-0.16,0.461,0.047
-0.09,0.707,0.129
0.07,0.816,0.113
0.125,0.961,0.09
-0.145,1.234,0.035
0.109,1.016,0.355
0.395,1.371,0.152
0.199,1.375,-0.309
0.027,1.398,-0.184
-0.258,0.992,-0.133
-0.242,0.988,-0.391
0.012,1.367,-0.203
0.117,1.129,-0.098
0.039,0.832,-0.117
0,0.605,-0.152
0.07,0.465,-0.145
0.121,0.5,-0.117
0.125,0.547,-0.117
0.16,0.652,-0.148
0.199,0.855,-0.109
0.152,1.367,0
0.207,1.445,0.09
0.137,1.371,-0.328
-0.535,1.879,0.004
-0.453,0.938,0.039
-0.434,0.711,-0.59
-0.203,1.152,-0.027
-0.113,1.293,0.105
-0.023,1.031,-0.094
0.02,0.676,-0.07
-0.047,0.543,0
-0.113,0.543,0.066
-0.094,0.652,0.129
-0.039,0.742,0.125
-0.047,0.91,0.148
-0.031,1.066,0.113
0.324,1.133,0.223
0.512,1.277,0.215
0.168,1.418,-0.063
-0.105,1.371,-0.191
-0.305,1.086,0.027
-0.441,0.984,-0.188
-0.066,1.563,-0.105
0.121,1.391,0.004
0.008,0.895,0.012
-0.039,0.598,-0.031
0.027,0.418,-0.031
0.012,0.363,-0.063
-0.078,0.344,-0.141
-0.082,0.449,-0.148
-0.047,0.84,-0.063
-0.027,1.465,-0.02
0.352,1.789,-0.004
0.605,1.453,-0.199
-0.121,1.441,-0.418
-0.574,1.324,0.289
-0.715,0.98,-0.316
-0.359,0.68,-0.324
-0.176,0.996,0.078
-0.098,1.18,0.102
-0.059,0.875,-0.016
-0.055,0.535,0.012
-0.086,0.441,0.066
-0.016,0.566,0.172
0.129,0.703,0.145
0.035,0.828,0.031
-0.109,1.07,-0.043
0.262,1.051,-0.008
0.465,1.457,-0.035
0.211,1.512,-0.113
0.082,1.641,-0.031
-0.531,1.172,0.32
-0.559,0.922,-0.098
-0.098,1.523,-0.078
-0.055,1.473,0
-0.09,0.953,0.004
-0.047,0.617,-0.039
-0.02,0.363,-0.121
0.059,0.238,-0.121
0.031,0.242,-0.195
-0.063,0.379,-0.203
-0.063,0.57,-0.199
-0.008,1.215,-0.105
0.219,2.008,-0.102
0.637,1.66,-0.273
0.09,1.48,-0.387
-0.625,1.363,0.074
-0.715,0.949,-0.105
-0.48,0.492,-0.434
-0.406,0.98,0.047
-0.199,1.32,0.18
-0.039,0.977,0.008
-0.074,0.418,-0.086
-0.227,0.391,-0.02
-0.148,0.625,0.242
0.164,0.688,0.184
0.152,0.805,0.09
0.047,0.98,-0.121
0.34,0.891,-0.086
0.57,1.449,-0.051
0.293,1.609,0.012
0.008,1.738,0.02
-0.34,1.172,0.145
-0.523,0.652,0.008
-0.305,1.461,-0.027
-0.039,1.664,0.02
-0.105,1.035,0.023
-0.129,0.652,0.02
-0.074,0.426,-0.102
0.125,0.367,-0.102
0.168,0.367,-0.172
0.117,0.391,-0.258
-0.035,0.602,-0.074
-0.219,1.102,0.141
-0.141,1.547,-0.051
0.297,1.582,-0.227
0.488,1.402,-0.355
-0.359,1.48,-0.313
-0.809,1.234,0.391
-0.605,0.637,-0.477
-0.43,0.938,-0.141
-0.246,1.309,0.18
-0.148,0.98,-0.047
-0.156,0.531,-0.066
-0.152,0.383,0.012
-0.141,0.543,0.086
0.035,0.652,0.156
0.184,0.766,0.063
0.102,0.918,-0.027
-0.047,1.09,-0.113
0.422,1.148,-0.07
0.516,1.508,-0.035
0.281,1.516,-0.137
-0.063,1.488,-0.066
-0.512,1.012,0.23
-0.465,1,-0.082
-0.184,1.609,-0.035
-0.113,1.43,-0.023
-0.117,0.789,0.02
-0.07,0.469,-0.09
0.043,0.285,-0.117
0.121,0.234,-0.172
0.07,0.309,-0.199
-0.07,0.547,-0.145
-0.094,0.891,-0.191
0.012,1.5,-0.172
0.457,1.875,-0.18
0.492,1.566,-0.266
-0.371,1.719,-0.238
-0.629,1.047,0.281
-0.598,0.57,-0.5
-0.426,0.836,-0.043
-0.375,1.281,0.184
-0.109,1.121,0.066
0.012,0.621,-0.043
-0.039,0.336,-0.027
-0.109,0.422,0.059
0.012,0.602,0.211
0.141,0.766,0.109
0.094,1.016,0.004
0.039,1.105,-0.125
0.426,1.16,-0.082
0.289,1.559,-0.098
0.145,1.707,-0.105
-0.031,1.57,0.172
-0.645,0.793,0.063
-0.492,0.969,-0.148
-0.047,1.691,0.059
-0.133,1.32,0.066
-0.207,0.77,0.031
-0.109,0.398,-0.086
0.082,0.207,-0.152
0.172,0.152,-0.23
0.129,0.324,-0.238
-0.07,0.633,-0.066
-0.156,1.082,-0.105
-0.074,1.82,-0.105
0.484,1.672,-0.23
0.406,1.492,-0.25
-0.586,1.586,-0.059
-0.684,1.082,0.113
-0.457,0.59,-0.41
-0.324,0.898,0.027
-0.207,1.176,0.152
-0.078,0.922,0.066
-0.07,0.488,-0.004
-0.145,0.355,0.012
-0.102,0.512,0.16
0.098,0.656,0.133
0.113,0.855,0.047
-0.047,1.156,-0.055
0.203,1.172,-0.051
0.344,1.551,-0.039
0.34,1.602,-0.055
0.035,1.68,0.008
-0.406,1.059,0.176
-0.363,0.809,-0.105
-0.145,1.449,-0.035
-0.078,1.5,0.078
-0.152,0.918,0.039
-0.141,0.5,-0.055
-0.02,0.266,-0.129
0.082,0.191,-0.141
0.105,0.285,-0.199
0.008,0.613,-0.137
-0.113,1.039,-0.121
-0.133,1.656,-0.078
0.305,1.797,-0.129
0.535,1.422,-0.199
-0.371,1.574,-0.145
-0.652,1.063,0.219
-0.59,0.648,-0.34
-0.359,0.879,-0.047
-0.195,1.133,0.141
-0.031,1.031,0.102
-0.055,0.648,0.012
-0.117,0.418,-0.008
-0.145,0.5,0.066
-0.012,0.609,0.152
0.082,0.727,0.105
-0.145,1.047,-0.063
0.043,1.117,-0.051
0.344,1.469,-0.043
0.344,1.719,0.063
0.262,1.684,-0.082
-0.234,1.137,0.152
-0.496,0.785,-0.004
-0.293,1.301,-0.082
-0.102,1.621,0
-0.203,1.113,0.027
-0.145,0.605,-0.02
-0.027,0.348,-0.055
0.09,0.207,-0.109
0.113,0.191,-0.172
0.055,0.328,-0.211
-0.098,0.656,-0.203
-0.176,1.07,-0.09
0.094,1.852,-0.125
0.641,1.805,-0.18
0.781,1.34,-0.363
-0.367,1.406,-0.051
-0.973,1.113,0.344
-0.762,0.684,-0.402
-0.395,0.848,-0.211
-0.133,1.23,0.172
-0.02,1.141,0.184
-0.031,0.754,0.043
-0.098,0.395,-0.031
-0.207,0.402,-0.008
-0.113,0.566,0.156
0.113,0.688,0.113
0.059,0.887,-0.066
-0.066,1.133,-0.078
0.363,1.23,0.008
0.422,1.641,0.043
0.398,1.504,-0.055
0.02,1.414,-0.227
-0.379,0.898,0.117
-0.422,0.863,-0.008
-0.18,1.512,-0.051
-0.078,1.531,-0.008
-0.184,0.922,-0.02
-0.113,0.574,-0.074
-0.023,0.324,-0.137
0.113,0.27,-0.121
0.102,0.324,-0.172
0.008,0.5,-0.145
-0.008,0.785,-0.223
-0.008,1.398,-0.117
0.34,1.836,-0.125
0.625,1.426,-0.332
-0.164,1.695,-0.461
-0.52,1.238,0.367
-0.633,0.824,-0.441
-0.426,0.676,-0.297
-0.414,1.113,0.137
-0.18,1.148,0.098
-0.074,0.758,-0.031
-0.082,0.457,-0.027
-0.109,0.461,0.004
0.008,0.641,0.129
0.23,0.746,0.113
0.191,0.867,0.004
-0.055,1.145,-0.066
0.168,1.059,0.023
0.473,1.469,-0.039
0.211,1.484,-0.211
0.012,1.617,-0.074
-0.473,1.102,0.371
-0.559,0.813,-0.094
-0.141,1.504,-0.066
0.004,1.512,0.02
-0.16,0.934,0.055
-0.168,0.582,-0.031
-0.047,0.301,-0.117
0.082,0.246,-0.141
0.09,0.309,-0.211
0,0.531,-0.074
-0.055,0.801,-0.203
-0.113,1.359,-0.105
0.199,1.93,-0.109
0.609,1.375,-0.273
0.035,1.449,-0.293
-0.871,1.422,0.266
-0.953,1.063,-0.121
-0.473,0.512,-0.414
-0.16,0.988,0.059
-0.051,1.152,0.172
-0.055,0.813,0.004
-0.105,0.453,-0.055
-0.191,0.434,0
-0.039,0.566,0.238
0.195,0.691,0.152
0.18,0.945,-0.051
0.102,1.141,-0.133
0.355,1.215,-0.098
0.371,1.539,0.031
0.105,1.527,-0.09
-0.012,1.496,0
-0.445,0.848,0.137
-0.379,1.027,-0.074
-0.098,1.656,0.02
-0.051,1.41,-0.023
-0.113,0.742,-0.047
-0.09,0.41,-0.105
0.063,0.313,-0.113
0.137,0.277,-0.168
0.098,0.363,-0.219
0.039,0.543,-0.207
0.043,0.941,-0.199
0.082,1.68,-0.195
0.516,1.746,-0.215
0.543,1.332,-0.285
-0.684,1.656,-0.188
-0.809,1.25,0.594
-0.605,0.52,-0.598
-0.344,0.844,-0.012
-0.266,1.219,0.223
-0.141,1.008,0.051
-0.117,0.59,-0.023
-0.156,0.48,0.004
-0.078,0.633,0.121
0.172,0.676,0.188
0.309,0.734,0.059
0.047,0.867,-0.164
-0.078,1.004,-0.141
0.383,1.223,-0.082
0.438,1.57,0.004
0.289,1.523,-0.125
0.07,1.43,0.012
-0.57,0.887,0.27
-0.324,1.117,-0.129
-0.039,1.543,-0.039
-0.031,1.27,0.02
-0.109,0.73,0.016
-0.102,0.434,-0.074
0.043,0.305,-0.125
0.07,0.301,-0.188
