------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.4 Firmware v1.9.2 date format yyyy-MM-dd at 30 Hz  -----------
Serial Number: MOS2E28230210
Start Time 11:48:00
Start Date 2025-10-10
Epoch Period (hh:mm:ss) 00:00:00
Download Time 12:19:19
Download Date 2025-10-10
Current Memory Address: 0
Current Battery Voltage: 4.19     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
0.203,1.602,-0.141
-0.023,1.074,-0.109
-0.137,0.57,-0.039
-0.125,0.469,0.07
-0.004,0.387,-0.031
0.051,0.527,-0.031
0.047,0.594,-0.066
-0.125,0.574,-0.203
-0.305,0.91,-0.238
0.195,1.168,0.098
-0.27,2.406,-0.254
-0.582,0.879,-0.301
0.336,1.75,-0.219
0.539,1.078,-0.063
0.18,0.797,-0.211
0.129,0.895,-0.117
0.258,0.945,-0.008
0.191,0.852,-0.082
0.137,0.73,-0.055
0.004,0.664,-0.047
-0.129,0.773,-0.051
-0.191,0.801,0
-0.199,0.824,0.004
-0.066,0.98,-0.07
0.059,1.004,-0.07
-0.313,0.918,0.098
-0.207,1.199,0.008
0.363,1.313,-0.273
0.543,1.148,0.273
0.5,1.469,0.031
0.336,1.559,-0.152
-0.043,1.445,-0.137
-0.082,0.961,-0.031
-0.051,0.504,0.027
-0.035,0.461,0.066
0.082,0.445,-0.066
0.129,0.574,-0.047
0.008,0.543,-0.074
-0.242,0.641,-0.207
-0.207,0.965,-0.18
0.07,1.914,-0.023
-0.563,1.699,-0.195
-0.043,1.113,-0.469
0.551,1.516,0.027
0.457,0.914,-0.156
0.059,0.93,-0.188
0.164,0.926,-0.07
0.266,0.879,-0.035
0.176,0.832,-0.063
0.145,0.68,-0.051
-0.035,0.684,-0.063
-0.129,0.762,-0.016
-0.219,0.813,0.035
-0.117,0.922,0.004
0.059,0.992,-0.039
-0.105,1.039,0.016
-0.609,0.973,0.023
0.098,1.383,-0.07
0.551,1.223,-0.121
0.488,1.227,0.262
0.434,1.508,-0.035
0.277,1.535,-0.199
-0.02,1.281,-0.105
-0.09,0.844,-0.055
-0.047,0.547,0.051
-0.016,0.473,0.02
0.074,0.496,-0.051
0.113,0.594,-0.055
-0.012,0.547,-0.109
-0.27,0.75,-0.203
0.023,0.977,-0.027
-0.078,2.527,-0.152
-0.766,1.051,-0.191
0.43,1.719,-0.281
0.527,1.199,0.012
0.18,0.754,-0.211
0.039,0.953,-0.133
0.238,1.016,-0.016
0.27,0.859,-0.055
0.188,0.773,-0.055
0.059,0.707,-0.059
-0.066,0.68,-0.051
-0.168,0.711,-0.035
-0.242,0.844,0.023
-0.074,0.965,-0.031
0.082,1.02,-0.043
-0.309,0.934,0.066
-0.418,1.039,-0.055
0.258,1.352,-0.105
0.473,1.066,0.066
0.504,1.266,0.242
0.539,1.566,-0.063
0.223,1.656,-0.141
-0.031,1.191,-0.082
-0.141,0.664,-0.039
-0.09,0.508,0.031
-0.027,0.422,-0.031
0.066,0.594,-0.059
0.047,0.617,-0.035
-0.074,0.543,-0.18
-0.18,0.758,-0.16
0.133,1.078,0.031
-0.188,2.25,-0.215
-0.645,0.984,-0.285
0.473,1.797,-0.242
0.617,1.227,0.027
0.172,0.738,-0.219
0.027,0.883,-0.098
0.223,0.953,0.016
0.238,0.887,-0.051
0.188,0.797,-0.047
0.09,0.734,-0.027
-0.074,0.82,-0.043
-0.168,0.836,0.008
-0.227,0.816,0.023
-0.18,0.957,0
0.023,0.953,-0.066
-0.031,1.055,0.012
-0.453,0.938,0.047
0.047,1.277,-0.031
0.43,1.289,-0.027
0.41,1.262,0.238
0.457,1.434,-0.012
0.344,1.484,-0.145
0.023,1.262,-0.055
-0.051,0.805,-0.004
-0.016,0.531,0.043
0.039,0.492,0
0.086,0.578,-0.059
0.07,0.66,-0.102
-0.105,0.652,-0.188
-0.273,0.73,-0.113
-0.008,0.977,-0.086
-0.098,2.27,-0.113
-0.645,1.129,-0.258
0.375,1.453,-0.195
0.52,1.23,-0.082
0.324,0.766,-0.195
0.137,0.914,-0.105
0.207,0.98,-0.02
0.152,0.887,-0.055
0.129,0.789,-0.035
0.074,0.746,-0.008
-0.023,0.785,-0.031
-0.094,0.789,0.012
-0.145,0.777,-0.012
-0.121,0.898,-0.055
-0.074,1.012,-0.039
-0.27,1.094,0.043
-0.367,0.996,-0.059
0.199,1.352,0.066
0.5,1.168,0.066
0.387,1.227,0.148
0.406,1.457,0.055
0.219,1.547,-0.105
-0.059,1.246,-0.059
-0.047,0.777,-0.008
0.02,0.531,0.047
0.008,0.461,0.02
0.059,0.555,-0.055
0.066,0.613,-0.078
-0.129,0.668,-0.125
-0.27,0.758,-0.176
0.094,0.988,-0.059
-0.105,2.281,-0.188
-0.598,1.137,-0.184
0.27,1.703,-0.129
0.41,1.16,-0.016
0.168,0.801,-0.172
0.055,0.906,-0.074
0.195,1.027,0.027
0.172,0.965,-0.047
0.133,0.859,-0.063
0.074,0.734,-0.074
-0.039,0.695,-0.082
-0.141,0.77,-0.047
-0.195,0.781,0
-0.117,0.813,-0.027
-0.113,0.934,-0.078
-0.09,1.129,-0.16
-0.277,0.992,-0.086
-0.035,1.145,0.035
0.496,1.445,0.227
0.203,1.188,0.195
0.184,1.164,0.086
0.191,1.246,0.086
0.012,1.348,0.004
0.02,1.02,0.063
0.055,0.789,0.09
0.066,0.836,0.039
0.027,0.895,0.008
0.051,0.75,0.043
0.059,0.652,-0.012
-0.125,0.77,0.043
-0.156,0.879,0.023
-0.09,1.164,0.047
-0.156,1.484,0.082
-0.492,1.039,0.008
-0.293,0.777,0.008
0.398,1.543,0.359
0.477,1.711,0.086
0.152,0.789,-0.035
0.152,0.59,0.09
0.191,0.992,0.121
0.043,1.32,0.063
-0.125,0.996,0.004
-0.07,0.828,-0.023
0.07,0.738,0.063
0.148,0.797,0.129
0.082,0.883,0.18
0,0.914,0.148
-0.008,0.945,0.227
0.031,1.105,0.066
0.156,1.199,0.191
-0.086,1.023,0.305
0.098,1.246,0.297
0.242,1.309,0.309
0.297,1.059,0.25
0.359,0.863,0.227
0.27,0.957,0.098
0.133,1.43,0.023
0.148,1.199,0.109
0.004,0.926,0.07
-0.074,0.855,0.066
0.008,0.883,0.027
0.164,0.82,0.027
0.238,0.762,0.027
0.203,0.613,-0.027
-0.121,0.734,0
-0.207,0.777,-0.008
-0.145,1.176,0
-0.293,1.754,0.008
-0.574,0.98,-0.102
0.25,1.293,-0.129
0.629,1.367,-0.02
0.328,0.84,-0.188
0.152,0.797,-0.094
0.23,1.008,-0.008
0.172,1.012,-0.051
0.086,0.91,-0.07
0.066,0.754,-0.023
0.078,0.785,-0.027
0.09,0.738,-0.004
0.102,0.762,0.055
0.051,0.867,0.07
-0.051,1.055,-0.047
0.063,1.145,-0.059
-0.301,1.078,0.098
-0.277,1.027,0.004
0.363,1.434,-0.051
0.488,1.109,0.188
0.383,1.137,0.207
0.449,1.434,-0.012
0.238,1.473,-0.051
0.047,1.059,-0.051
-0.035,0.715,-0.012
-0.066,0.543,0.039
-0.016,0.508,-0.02
0.09,0.613,-0.023
0.082,0.656,-0.031
-0.086,0.566,-0.105
-0.258,0.766,-0.207
-0.098,1.016,-0.09
-0.008,2.305,0.07
-0.766,1.238,-0.125
0.047,1.195,-0.422
0.637,1.398,0.004
0.488,0.879,-0.164
0.152,0.957,-0.18
0.23,0.977,-0.059
0.23,0.898,-0.043
0.094,0.875,-0.063
0.094,0.754,-0.047
0.047,0.668,-0.023
-0.059,0.719,-0.02
-0.164,0.766,-0.012
-0.164,0.984,0.008
-0.059,1.016,-0.07
-0.051,1.051,-0.039
-0.449,0.914,0.031
-0.035,1.266,-0.066
0.5,1.297,-0.16
0.566,1.141,0.324
0.508,1.387,0.047
0.426,1.453,-0.148
0.004,1.348,-0.117
-0.102,0.949,-0.051
-0.074,0.531,0.016
-0.066,0.484,0.016
0.02,0.473,-0.039
0.102,0.582,-0.059
0.008,0.578,-0.078
-0.156,0.598,-0.199
-0.215,1.016,-0.16
0.16,1.754,0.098
-0.484,1.766,-0.297
-0.277,1.148,-0.477
0.336,1.668,-0.051
0.371,0.703,-0.156
0.141,0.902,-0.191
0.238,0.984,-0.07
0.297,0.926,-0.035
0.176,0.781,-0.082
0.137,0.703,-0.055
0.012,0.73,-0.055
-0.117,0.805,-0.039
-0.18,0.789,-0.008
-0.145,0.902,0.02
0,0.977,-0.035
0.008,0.98,-0.031
-0.457,0.836,0.102
-0.063,1.242,-0.055
0.492,1.383,-0.191
0.699,1.238,0.391
0.531,1.438,0.027
0.285,1.465,-0.184
-0.078,1.395,-0.105
-0.066,0.922,-0.039
-0.027,0.492,0.023
-0.023,0.422,0.023
0.074,0.453,-0.031
0.133,0.582,-0.047
-0.008,0.594,-0.086
-0.211,0.633,-0.211
-0.168,1.031,-0.156
0.129,2.098,0.07
-0.594,1.523,-0.184
0.129,1.309,-0.367
0.352,1.316,-0.059
0.305,0.762,-0.227
0.113,1.043,-0.148
0.305,1.012,-0.047
0.27,0.82,-0.074
0.164,0.766,-0.07
0.117,0.723,-0.031
-0.008,0.73,-0.016
-0.105,0.695,-0.012
-0.207,0.758,0.008
-0.164,0.973,-0.043
0.039,1.031,-0.035
-0.125,1.004,0.059
-0.578,0.926,-0.027
0.266,1.395,-0.031
0.652,1.164,-0.043
0.465,1.207,0.25
0.469,1.586,0.004
0.305,1.645,-0.164
-0.047,1.25,-0.109
-0.129,0.727,-0.035
-0.082,0.492,0.063
-0.016,0.395,-0.004
0.086,0.504,-0.047
0.074,0.578,-0.039
-0.109,0.563,-0.148
-0.289,0.809,-0.246
0.09,1.086,0.016
-0.063,2.535,-0.152
-0.813,0.984,-0.176
0.277,1.359,-0.34
0.645,1.262,0.066
0.363,0.852,-0.215
0.074,0.938,-0.168
0.219,0.992,-0.039
0.277,0.859,-0.063
0.16,0.813,-0.094
0.063,0.715,-0.078
-0.059,0.707,-0.063
-0.113,0.754,-0.02
-0.207,0.762,0.016
-0.156,0.953,-0.023
0.09,1.016,-0.023
-0.168,1.047,0.09
-0.633,0.973,-0.063
0.188,1.387,-0.191
0.625,1.121,-0.008
0.605,1.262,0.344
0.617,1.664,-0.012
0.344,1.57,-0.168
-0.07,1.195,-0.113
-0.176,0.703,-0.059
-0.188,0.523,0.055
-0.063,0.395,0.012
0.063,0.512,-0.035
0.141,0.582,-0.082
0.008,0.531,-0.137
-0.266,0.824,-0.188
0.078,0.965,0.023
-0.133,2.422,-0.215
-0.875,1.234,-0.195
0.262,1.5,-0.313
0.586,1.414,0.016
0.266,0.82,-0.242
0.043,0.809,-0.168
0.246,0.863,-0.023
0.27,0.918,-0.035
0.172,0.832,-0.07
0.121,0.695,-0.047
-0.063,0.738,-0.043
-0.141,0.789,-0.023
-0.164,0.828,0.016
-0.102,0.902,-0.02
0.031,0.992,-0.047
0.016,1.07,0.016
-0.574,1.008,0.047
-0.094,1.352,0
0.492,1.219,-0.129
0.563,1.082,0.23
0.473,1.301,0.016
0.355,1.555,-0.133
0.074,1.457,-0.063
-0.047,0.93,-0.051
-0.109,0.531,0
-0.102,0.453,0.008
0.039,0.465,-0.047
0.09,0.613,-0.039
-0.027,0.59,-0.086
-0.188,0.625,-0.199
-0.176,0.977,-0.195
0.113,1.828,0.094
-0.488,1.605,-0.258
0.059,1.352,-0.426
0.414,1.387,0.027
0.387,0.605,-0.219
0.18,1.133,-0.156
0.254,1.105,-0.082
0.18,0.902,-0.109
0.082,0.758,-0.109
0.047,0.695,-0.066
-0.016,0.66,-0.043
-0.086,0.73,-0.027
-0.133,0.77,0
-0.109,0.941,0.043
0.02,1.023,0.027
-0.055,1.02,-0.055
-0.375,0.832,0.031
-0.133,1.109,0.043
0.547,1.289,-0.211
0.551,1.129,0.043
0.379,1.395,0.137
0.379,1.672,-0.094
0.176,1.551,-0.078
-0.02,0.984,-0.086
-0.012,0.555,0
-0.035,0.492,0.051
0.055,0.391,-0.023
0.051,0.52,-0.031
0.043,0.551,-0.07
-0.082,0.496,-0.125
-0.285,0.836,-0.324
0.074,1.199,0.117
-0.18,2.453,-0.172
-0.762,1.129,-0.207
0.223,1.48,-0.285
0.637,1.16,0
0.32,0.902,-0.23
0.074,0.98,-0.156
0.184,0.949,-0.035
0.215,0.848,-0.066
0.16,0.777,-0.07
0.098,0.703,-0.055
-0.023,0.691,-0.012
-0.152,0.617,0.016
-0.219,0.719,0.059
-0.113,1,-0.02
0.039,1.008,-0.082
-0.125,1.105,-0.02
-0.527,1.043,-0.051
0.219,1.426,-0.051
0.617,1.234,0.023
0.527,1.215,0.18
0.484,1.504,-0.008
0.313,1.543,-0.137
-0.031,1.258,-0.082
-0.094,0.73,-0.039
-0.027,0.512,0.027
-0.004,0.418,0
0.047,0.504,-0.035
0.02,0.578,-0.039
-0.117,0.527,-0.117
-0.293,0.781,-0.215
-0.078,1.098,-0.121
0.008,2.41,0.023
-0.719,1.23,-0.176
0.172,1.457,-0.324
0.539,1.277,0.008
0.406,0.793,-0.246
0.129,0.953,-0.148
0.281,0.953,-0.023
0.277,0.887,-0.051
0.191,0.809,-0.063
0.145,0.711,-0.059
-0.012,0.742,-0.035
-0.145,0.703,-0.016
-0.258,0.684,0.043
-0.164,0.844,0.039
0.094,1.039,-0.051
0.031,1.121,0.004
-0.559,0.984,-0.027
0.043,1.391,0.004
0.488,1.332,0
0.492,1.176,0.207
0.426,1.316,0.051
0.324,1.488,-0.156
0.027,1.379,-0.063
-0.094,0.844,-0.027
-0.109,0.555,0.031
-0.039,0.457,0.078
0.105,0.484,-0.027
0.094,0.672,-0.117
-0.141,0.641,-0.176
-0.422,0.668,-0.184
-0.063,0.898,0
-0.102,2.57,-0.141
-0.453,1.188,-0.258
0.449,1.68,-0.156
0.465,0.93,-0.09
0.246,0.809,-0.184
0.117,1.008,-0.07
0.156,1.137,-0.023
0.148,0.871,-0.105
0.125,0.742,-0.094
0.082,0.633,-0.016
-0.043,0.645,0.043
-0.137,0.707,0.07
-0.203,0.863,0.039
-0.133,0.965,-0.047
0.105,1.082,-0.023
-0.156,1.059,0.121
-0.59,0.906,-0.027
0.242,1.34,-0.117
0.754,1.121,0.094
0.523,1.293,0.258
0.43,1.578,-0.125
0.137,1.715,-0.129
-0.059,1.141,-0.125
-0.094,0.574,-0.016
-0.086,0.48,0.063
-0.016,0.352,-0.035
0.008,0.527,-0.004
-0.055,0.539,-0.043
-0.164,0.598,-0.188
-0.145,0.836,-0.16
0.184,1.551,0.098
-0.398,1.98,-0.188
-0.383,1.078,-0.438
0.422,1.672,-0.051
0.477,0.898,-0.133
0.109,0.898,-0.199
0.164,1.012,-0.063
0.289,0.969,-0.023
0.219,0.789,-0.055
0.176,0.648,-0.047
0.016,0.672,-0.055
-0.125,0.703,-0.043
-0.242,0.773,0.035
-0.238,0.922,0.012
-0.074,1.016,-0.063
0.012,1.031,-0.027
-0.461,0.84,0.082
0.023,1.211,-0.102
0.492,1.328,-0.125
0.617,1.363,0.371
0.523,1.477,-0.047
0.332,1.512,-0.164
0.051,1.355,-0.133
-0.051,0.867,-0.02
-0.094,0.461,0.055
-0.066,0.355,0.02
0.023,0.418,-0.039
0.094,0.59,-0.063
-0.047,0.574,-0.129
-0.352,0.77,-0.195
-0.07,0.938,-0.117
-0.063,2.383,-0.176
-0.711,1.293,-0.184
0.469,1.566,-0.273
0.52,1.227,-0.031
0.285,0.824,-0.277
0.078,0.977,-0.148
0.223,0.953,-0.008
0.234,0.84,-0.031
0.191,0.766,-0.051
0.117,0.68,-0.055
-0.012,0.684,-0.051
-0.117,0.715,-0.02
-0.211,0.809,0.023
-0.184,0.98,0
0.031,1.043,-0.07
-0.074,1.027,0.055
-0.559,0.965,-0.004
0.223,1.406,-0.18
0.59,1.215,0.027
0.492,1.328,0.199
0.434,1.516,-0.023
0.266,1.582,-0.117
0.023,1.23,-0.098
-0.086,0.719,0.008
-0.051,0.418,0.051
0.008,0.355,-0.008
0.086,0.496,-0.039
0.102,0.613,-0.051
-0.082,0.594,-0.172
-0.293,0.82,-0.258
-0.031,1.09,-0.012
-0.086,2.359,-0.176
-0.719,1.117,-0.211
0.352,1.473,-0.273
0.531,1.176,0.023
0.32,0.805,-0.215
0.105,1.027,-0.141
0.199,1.051,-0.035
0.188,0.828,-0.09
0.125,0.754,-0.074
0.086,0.719,-0.051
-0.004,0.688,-0.012
-0.094,0.75,-0.008
-0.191,0.84,0.012
-0.133,0.988,-0.02
0.07,1.031,-0.066
-0.293,0.922,0.09
-0.637,0.961,-0.027
0.344,1.387,-0.152
0.809,1.352,0.137
0.566,1.375,0.359
0.434,1.414,-0.086
0.203,1.473,-0.137
-0.074,1.164,-0.098
-0.078,0.664,-0.039
-0.031,0.461,0.027
0.012,0.367,-0.066
0.055,0.531,-0.086
0.02,0.594,-0.09
-0.156,0.559,-0.148
-0.344,0.875,-0.145
0.035,1.191,0.066
-0.152,2.348,-0.234
-0.711,0.879,-0.281
0.484,1.809,-0.168
0.59,1.188,0.023
0.211,0.816,-0.234
0.145,0.91,-0.129
0.316,1,0
0.277,0.848,-0.074
0.195,0.738,-0.055
0.039,0.664,-0.047
-0.063,0.688,-0.063
-0.168,0.699,-0.008
-0.184,0.797,0.023
-0.09,0.984,-0.027
0,1.039,-0.086
-0.293,0.973,0.051
-0.363,1.066,0.008
0.383,1.328,-0.133
0.551,1.203,0.164
0.492,1.402,0.207
0.465,1.523,-0.098
0.195,1.547,-0.105
-0.02,1.109,-0.082
-0.059,0.613,-0.008
-0.051,0.477,0.051
0.039,0.398,-0.043
0.105,0.547,-0.066
0.102,0.539,-0.148
-0.164,0.648,-0.172
-0.266,0.809,-0.164
0.047,1.172,-0.016
-0.293,2.336,-0.254
-0.395,1.137,-0.293
0.414,1.699,-0.066
0.434,0.879,-0.133
0.156,0.863,-0.168
0.168,0.992,-0.059
0.207,1,-0.012
0.145,0.824,-0.051
0.141,0.695,-0.051
0.027,0.668,-0.039
-0.063,0.734,-0.039
-0.133,0.73,-0.047
-0.145,0.816,0.016
-0.078,0.988,0.004
0.012,1.09,-0.086
-0.23,1.008,0.07
-0.426,0.969,0.086
0.191,1.477,-0.066
0.543,1.16,0.234
0.469,1.32,0.238
0.359,1.48,-0.023
0.129,1.582,-0.074
0.023,1.199,-0.055
0.066,0.688,0.008
0.074,0.434,0.043
0.063,0.438,-0.004
0.066,0.523,-0.066
0.023,0.621,-0.137
-0.172,0.668,-0.156
-0.438,0.816,-0.172
-0.094,1.039,-0.004
-0.203,2.422,-0.172
-0.41,0.961,-0.227
0.734,1.848,-0.117
0.504,1.152,-0.109
0.078,0.816,-0.25
0.109,0.891,-0.086
0.285,0.914,0.023
0.227,0.895,-0.008
0.254,0.707,-0.027
0.125,0.668,-0.039
-0.023,0.734,-0.031
-0.168,0.734,-0.02
-0.234,0.789,0.02
-0.152,0.969,-0.035
0.023,1.082,-0.066
-0.219,1.102,0.031
-0.43,1,-0.066
0.355,1.422,-0.027
0.531,1.234,0.141
0.273,1.289,0.199
0.371,1.465,-0.047
0.297,1.434,-0.125
0.102,1.145,-0.078
0.004,0.738,-0.035
0.02,0.512,-0.004
0.016,0.441,-0.039
0.066,0.559,-0.074
0.066,0.613,-0.129
-0.121,0.621,-0.125
-0.305,0.777,-0.184
0.047,1,0.035
-0.168,2.328,-0.133
-0.641,1.184,-0.273
0.387,1.844,-0.18
0.43,0.961,-0.07
0.184,0.816,-0.227
0.148,1.082,-0.078
0.313,0.969,-0.012
0.215,0.758,-0.063
0.156,0.672,-0.051
0.066,0.723,-0.02
-0.047,0.746,-0.031
-0.16,0.797,0.004
-0.207,0.84,0.004
-0.191,0.965,-0.039
-0.07,1.047,-0.07
-0.25,0.996,0.039
-0.324,1.043,-0.027
0.371,1.328,-0.105
0.504,1.23,0.16
0.391,1.301,0.188
0.438,1.477,-0.043
0.133,1.465,-0.121
-0.141,1.145,-0.055
-0.035,0.703,0.039
0.047,0.484,0.051
0.086,0.473,-0.008
0.082,0.609,-0.023
0.031,0.664,-0.082
-0.188,0.684,-0.137
-0.289,0.848,-0.133
-0.008,1.027,-0.098
-0.254,2.227,-0.215
-0.656,0.961,-0.191
0.27,1.305,-0.176
0.43,1.395,0.156
0.246,1.055,-0.07
0.09,0.891,-0.051
0.18,1.031,-0.016
0.145,1,-0.059
0,0.922,-0.086
-0.055,0.707,-0.113
-0.121,0.637,-0.066
-0.098,0.695,-0.004
-0.078,0.77,0.031
-0.098,0.879,-0.004
-0.195,0.859,-0.07
-0.168,1.055,-0.102
-0.305,1.176,-0.008
-0.344,1.234,-0.059
0.352,1.457,0.242
0.449,1.199,0.125
0.094,1.031,0.199
0.266,1.227,0.117
0.027,1.262,0.094
-0.109,1.164,0.02
-0.02,0.875,0.105
0.066,0.891,0.16
0.09,1.031,0.133
0.07,0.969,0.141
0.188,0.863,0.137
0.227,0.773,0.008
0.262,0.902,-0.094
0.02,0.914,0.039
-0.109,0.859,0.039
-0.094,1.117,0
-0.293,1.375,-0.09
-0.832,1.109,0.039
-0.375,0.504,-0.039
0.914,1.883,0.41
0.691,1.488,0.102
-0.023,0.66,-0.172
-0.023,0.711,-0.008
0.297,1.215,-0.004
0.117,1.289,-0.098
-0.004,0.805,-0.059
0.094,0.66,0.039
0.344,0.684,0.102
0.402,0.754,0.148
0.336,0.887,0.184
0.074,0.98,0.141
-0.191,1.113,0.074
-0.141,1.09,0.035
-0.031,1.094,0.191
-0.113,1.18,0.156
0.133,1.258,0.035
0.426,1.105,0.238
0.531,1.016,0.398
0.633,1.313,0.078
0.34,1.527,0.016
0.137,1.363,0.047
-0.043,0.922,-0.012
-0.129,0.602,0.004
-0.051,0.621,0.012
0.055,0.555,0.016
0.137,0.48,0
0.094,0.469,-0.051
-0.004,0.465,-0.078
-0.242,0.969,-0.355
-0.035,1.656,0.18
-0.473,1.828,-0.176
-0.664,0.844,-0.281
0.586,1.504,-0.164
0.75,1.387,0
0.176,0.844,-0.273
0.129,0.82,-0.164
0.246,0.98,-0.043
0.156,0.863,-0.074
0.09,0.824,-0.074
0.121,0.715,-0.055
0.039,0.699,-0.051
-0.059,0.75,-0.039
-0.105,0.738,0.043
-0.098,0.953,-0.035
0.082,1.012,-0.074
-0.109,0.992,0.02
-0.473,0.957,-0.086
0.152,1.473,-0.094
0.547,1.297,0.012
0.527,1.277,0.336
0.484,1.395,-0.012
0.281,1.465,-0.117
-0.078,1.32,-0.082
-0.094,0.836,-0.027
-0.043,0.547,0.02
-0.023,0.398,-0.016
0.082,0.445,-0.055
0.113,0.52,-0.063
-0.035,0.492,-0.102
-0.289,0.738,-0.258
0.031,1.02,0.02
-0.141,2.57,-0.234
-0.977,1.066,-0.191
0.285,1.375,-0.398
0.707,1.375,0.051
0.332,0.824,-0.27
-0.023,0.969,-0.18
0.211,0.996,-0.039
0.316,0.871,-0.02
0.254,0.781,-0.043
0.18,0.695,-0.043
0.023,0.695,-0.031
-0.152,0.656,-0.02
-0.246,0.73,0.02
-0.086,0.945,0.02
0.094,1.059,-0.012
-0.039,1.016,-0.066
-0.57,0.902,-0.043
-0.109,1.422,-0.039
0.402,1.328,-0.063
0.578,1.172,0.238
0.473,1.344,0.105
0.332,1.613,-0.191
0.027,1.516,-0.074
-0.043,0.891,-0.043
-0.082,0.535,0.039
-0.113,0.391,0.02
0.039,0.395,-0.027
0.105,0.52,-0.039
-0.008,0.539,-0.063
-0.195,0.625,-0.273
-0.105,1.035,-0.215
0.02,2.211,0.066
-0.637,1.488,-0.328
-0.02,1.313,-0.457
0.406,1.355,0.027
0.324,0.766,-0.184
0.027,0.969,-0.199
0.176,1,-0.047
0.223,0.918,-0.051
0.152,0.82,-0.09
0.141,0.711,-0.051
0.016,0.719,-0.035
-0.07,0.738,0.004
-0.125,0.727,0.035
-0.055,0.902,0.035
0.023,1.02,-0.027
-0.043,1.051,-0.039
-0.617,0.898,0.035
-0.168,1.34,-0.023
0.488,1.344,-0.199
0.645,1.094,0.297
0.516,1.438,0.148
0.348,1.574,-0.219
0.031,1.5,-0.082
-0.098,0.898,-0.047
-0.102,0.469,0.031
-0.109,0.367,0.035
0.055,0.383,-0.059
0.113,0.547,-0.027
0.008,0.555,-0.059
-0.16,0.633,-0.211
-0.172,1.051,-0.195
0.121,2.051,0.078
-0.66,1.648,-0.176
-0.012,1.355,-0.461
0.453,1.387,-0.047
0.336,0.781,-0.207
0.066,1.027,-0.18
0.238,0.973,-0.051
0.281,0.852,-0.043
0.191,0.723,-0.066
0.133,0.676,-0.031
-0.023,0.746,-0.035
-0.141,0.73,-0.016
-0.227,0.73,0.02
-0.086,0.969,-0.012
0.098,1.016,-0.035
-0.188,0.977,0.039
-0.605,0.973,-0.039
0.156,1.434,-0.023
0.637,1.223,-0.141
0.543,1.203,0.313
0.469,1.617,-0.043
0.203,1.707,-0.184
-0.09,1.281,-0.102
-0.129,0.688,-0.059
-0.086,0.422,0.066
-0.043,0.297,0.023
0.082,0.422,-0.023
0.121,0.563,-0.031
-0.051,0.57,-0.109
-0.25,0.773,-0.262
0.078,1.051,-0.07
-0.152,2.734,-0.188
-0.867,1.156,-0.152
0.266,1.438,-0.32
0.551,1.27,-0.035
0.262,0.883,-0.219
0.051,0.918,-0.168
0.258,0.918,-0.012
0.277,0.816,-0.051
0.203,0.75,-0.063
0.086,0.707,-0.023
-0.082,0.754,-0.039
-0.211,0.746,-0.023
-0.246,0.746,0.02
-0.031,0.902,-0.027
0.203,1.004,-0.008
-0.176,0.973,0.105
-0.723,1.07,-0.078
0.055,1.453,-0.234
0.574,1.277,-0.02
0.555,1.148,0.383
0.543,1.414,-0.027
0.273,1.633,-0.188
-0.043,1.285,-0.078
-0.121,0.719,-0.027
-0.152,0.477,0.055
-0.059,0.387,-0.023
0.074,0.496,-0.07
0.074,0.551,-0.078
-0.125,0.52,-0.168
-0.313,0.762,-0.301
0.176,1.063,0.105
-0.125,2.668,-0.289
-0.793,0.965,-0.25
0.352,1.551,-0.266
0.574,1.191,-0.012
0.191,0.879,-0.238
0.039,0.988,-0.141
0.273,0.996,0
0.281,0.816,-0.047
0.195,0.727,-0.051
0.098,0.66,-0.043
-0.055,0.668,-0.039
-0.191,0.688,-0.008
-0.215,0.773,0.004
-0.086,1,-0.02
0.066,1.012,-0.051
-0.246,0.934,0.055
-0.469,1.109,-0.039
0.277,1.395,-0.289
0.648,1.211,0.172
0.543,1.359,0.215
0.359,1.539,-0.168
-0.023,1.645,-0.133
-0.105,1.109,-0.09
-0.121,0.586,0.008
-0.078,0.469,0.074
0.031,0.344,-0.035
0.121,0.5,-0.035
0.09,0.605,-0.02
-0.125,0.57,-0.164
-0.227,0.953,-0.258
0.305,1.141,0.184
-0.301,2.168,-0.207
-0.629,0.898,-0.262
0.23,1.594,-0.246
0.43,1.125,-0.082
0.148,0.844,-0.23
0.184,1.004,-0.098
0.367,0.996,0.016
0.258,0.875,-0.043
0.152,0.781,-0.051
0.07,0.754,-0.07
-0.098,0.727,-0.043
-0.207,0.688,-0.035
-0.262,0.766,0.008
-0.176,0.988,-0.031
0.07,1.043,-0.082
-0.211,0.988,0.09
-0.516,0.883,0.047
0.27,1.336,-0.059
0.602,1.168,0.078
0.52,1.336,0.313
0.461,1.605,-0.094
0.223,1.844,-0.09
0.094,1.199,-0.07
-0.055,0.746,-0.031
-0.141,0.496,0.027
-0.094,0.316,-0.039
-0.02,0.379,-0.02
0.016,0.406,-0.043
-0.047,0.496,-0.176
-0.223,0.926,-0.254
0.223,1.184,0.172
-0.227,2.484,-0.25
-0.637,0.867,-0.23
0.48,1.625,-0.215
0.605,1.086,-0.043
0.113,0.773,-0.254
0.047,0.887,-0.133
0.27,0.945,0.004
0.215,0.871,-0.055
0.152,0.734,-0.055
0.039,0.68,-0.051
